schema_version,study_id,scenario_id,input_sample_id,replication_id,study_cell_id,layout_id,traveller_count,security_observation_span_seconds,immigration_observation_span_seconds,total_stage_observation_span_seconds,total_queue_wait_p95_seconds,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,peak_security_lane_waiting_queue,peak_immigration_lane_waiting_queue,security_fragmentation_seconds,immigration_fragmentation_seconds,total_fragmentation_seconds,security_fragmentation_fraction,immigration_fragmentation_fraction,total_fragmentation_fraction,immutable_input_sha256,pooled_replay_status,crn_status
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,50,REFERENCE_SCALE,POOLED_FCFS,414,320.483398925,311.66521710700005,632.1486160320001,4.07461758599996,7,8,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,219364c483a53208f338d5ea2f03b0e067d3bd22d379163bebb79b1b0fa54341,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,50,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,414,320.483398925,320.354978445,640.83837737,11.94486125100002,7,8,10,1,1,80.928788654,117.68053600299994,198.60932465699995,0.25252100085514595,0.3673441773067494,0.30992108411498764,219364c483a53208f338d5ea2f03b0e067d3bd22d379163bebb79b1b0fa54341,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,1,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,396,1518.6567295570003,1509.8385477390002,3028.4952772960005,35.371378983999875,12,2,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,37e8caf74e93915e837ca5b21b724671fe5692fc718e38960cbd104034434c57,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,1,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,396,1531.7269931260003,1522.9088113080002,3054.6358044340004,42.843628067999816,13,3,13,3,1,112.30483252100015,311.5432383320049,423.848070853005,0.0733190921260744,0.204571170656256,0.13875568086963502,37e8caf74e93915e837ca5b21b724671fe5692fc718e38960cbd104034434c57,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,2,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,442,1632.0961381180014,1623.2779563000015,3255.3740944180026,90.42328971999905,32,2,32,6,1,0.0,0.0,0.0,0.0,0.0,0.0,72be3197235cbb571d3eabe7afb065df90d3e328003b6e0b6fe71f9a13efaf02,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,2,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,442,1642.0753064280013,1633.2571246100015,3275.332431038003,94.75518120399897,32,3,33,6,1,32.37646779100022,503.6717391980035,536.0482069890037,0.01971679841007329,0.30838484131411525,0.1636622291860377,72be3197235cbb571d3eabe7afb065df90d3e328003b6e0b6fe71f9a13efaf02,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,3,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,393,1517.6841037679999,1508.86592195,3026.550025718,41.0695925829998,16,2,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,66fd97a1f6b17aad51248e985cf76740f5bc02fa722815b56124fbbfc611dd8a,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,3,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,393,1532.7768333820002,1523.9586515640003,3056.7354849460007,43.62020774799976,17,3,17,3,1,184.7191012329984,317.41339910799957,502.132500340998,0.12051271731803538,0.2082821596125631,0.16427083822395855,66fd97a1f6b17aad51248e985cf76740f5bc02fa722815b56124fbbfc611dd8a,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,4,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,410,1573.067642799002,1567.5045526820022,3140.572195481004,48.907215936001876,17,2,18,3,1,0.0,0.0,0.0,0.0,0.0,0.0,13e530df2adcb695f6d526d1a5784c197acc599616699a60c2bc9d270cec3002,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,4,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,410,1593.0880930710018,1584.269911253002,3177.3580043240036,58.642650352001965,19,3,20,4,1,141.2790470660016,367.0624737239957,508.3415207899973,0.08868250769086941,0.23169187972123093,0.15998874539734123,13e530df2adcb695f6d526d1a5784c197acc599616699a60c2bc9d270cec3002,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,5,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,388,1515.2999671160003,1506.9316077849999,3022.2315749010004,38.94284531600033,13,1,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,37939e53271433e98ae26b26cd0e623512275e141fd8b8c27de6d0ced2449f2d,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,5,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,388,1520.344465056,1511.526283238,3031.870748294,49.76287988599995,14,3,15,3,1,74.30212233200085,379.11716768699637,453.41929001899723,0.04887189978309555,0.25081744981294635,0.14955099595658267,37939e53271433e98ae26b26cd0e623512275e141fd8b8c27de6d0ced2449f2d,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,6,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,419,1585.0331558430012,1576.5200350770012,3161.5531909200026,76.9773169150003,25,2,25,5,1,0.0,0.0,0.0,0.0,0.0,0.0,141942dcad3c4ef197857e242119f3ac6874372e8e4b658bd22e6af3a3be4274,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,6,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,419,1594.1563987130014,1585.3382168950013,3179.4946156080027,85.17643135100025,26,3,26,5,1,71.06532775500015,317.5369101240014,388.60223787900156,0.044578642228813185,0.20029600418383922,0.12222138574205153,141942dcad3c4ef197857e242119f3ac6874372e8e4b658bd22e6af3a3be4274,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,7,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,408,1544.571347300001,1536.5485562480014,3081.119903548002,35.67539942300141,14,2,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,ec5ff467ed186d3559401453c792e0dee927407377e509c7361a5c605c6f798d,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,7,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,408,1555.8754630330013,1547.0572812150012,3102.9327442480026,45.71331747100021,16,3,17,3,1,98.42142450599759,351.42936372899806,449.85078823499566,0.06325790646131553,0.2271598912310464,0.14497600344992886,ec5ff467ed186d3559401453c792e0dee927407377e509c7361a5c605c6f798d,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,8,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,442,1623.8693431840013,1615.0511613660012,3238.9205045500025,144.86715932199922,43,2,43,8,1,0.0,0.0,0.0,0.0,0.0,0.0,2076e9ff338e109359fb6ddd7981eca558237762774f8037403e1e8acb81e5b5,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,8,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,442,1627.4469833940013,1619.1447582080013,3246.591741602003,153.38023993400088,44,4,44,8,1,10.654927804000032,327.8018114760038,338.45673928000383,0.006547019910768115,0.20245367797676134,0.104249861460251,2076e9ff338e109359fb6ddd7981eca558237762774f8037403e1e8acb81e5b5,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,9,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,395,1534.5031486720006,1528.1483510810008,3062.651499753001,57.40277738999964,18,2,18,3,1,0.0,0.0,0.0,0.0,0.0,0.0,48ab50384d2c6789cf93b8d39b120a6223cbf628a872c472fb5f8941b9edb117,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,9,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,395,1540.1054125110008,1534.769730386001,3074.8751428970018,66.5959110059996,20,3,20,4,1,125.74939888800151,320.56267571100085,446.31207459900236,0.08164986491605054,0.20886695206738148,0.145148031662355,48ab50384d2c6789cf93b8d39b120a6223cbf628a872c472fb5f8941b9edb117,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,10,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,394,1530.7085572880014,1522.2221023350014,3052.9306596230026,38.92552966499977,14,2,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,cbc92b46c8c69b407b55fcd608252f5be66ac69a4c09c0042dc1ea8fc7305dad,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,10,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,394,1539.9901703080006,1531.1719884900008,3071.1621587980017,45.92277420699986,15,3,16,3,1,173.97547043999808,358.86736878800104,532.8428392279991,0.1129718057909439,0.2343743037918987,0.17349876420610247,cbc92b46c8c69b407b55fcd608252f5be66ac69a4c09c0042dc1ea8fc7305dad,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,11,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,409,1525.5607727410002,1516.7425909230003,3042.3033636640002,86.24982158899934,29,2,30,5,1,0.0,0.0,0.0,0.0,0.0,0.0,04fd733bf0c75e2c282004d4b8c8a9bbffda5dffd41e2bd94b4812a8eb926e1c,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,11,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,409,1530.9660872940003,1522.1479054760005,3053.1139927700006,92.32597299199915,30,3,31,5,1,26.654426203999865,243.9069200700018,270.56134627400166,0.017410200281517574,0.160238646449885,0.08861816064343189,04fd733bf0c75e2c282004d4b8c8a9bbffda5dffd41e2bd94b4812a8eb926e1c,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,12,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,423,1581.6138676290016,1572.7956858110015,3154.409553440003,81.71391169899994,26,2,26,5,1,0.0,0.0,0.0,0.0,0.0,0.0,6d9760ea9165ec7d36fcc8806e522775150e55fbbbfde8d2721442aaeeef5b01,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,12,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,423,1592.3686121950018,1583.5504303770017,3175.9190425720035,90.00114073300028,28,3,29,5,1,98.77063532500162,346.7909153780015,445.56155070300315,0.06202749449378506,0.2189958139163523,0.14029373694052577,6d9760ea9165ec7d36fcc8806e522775150e55fbbbfde8d2721442aaeeef5b01,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,13,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,455,1677.3265464910019,1669.8467041540014,3347.1732506450035,198.4704951849991,57,3,58,10,1,0.0,0.0,0.0,0.0,0.0,0.0,2a53f179634ffdad178e62fe142efffddf1ac0657b5665aa9a8b8cc01ce2575e,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,13,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,455,1685.2158659010017,1677.9931865600015,3363.209052461003,202.17297086599922,58,3,58,10,1,27.93274618400001,347.25577712399985,375.18852330799984,0.01657517398761597,0.20694707219634037,0.11155670594828426,2a53f179634ffdad178e62fe142efffddf1ac0657b5665aa9a8b8cc01ce2575e,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,14,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,374,1519.0209810410004,1510.2027992230003,3029.2237802640007,39.96281890900036,14,2,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,9b59f8f4c527fdc8b8595ee9db433b62eadb026ff0d683c206be645b2b026993,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,14,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,374,1520.3086872560004,1511.4905054380004,3031.799192694001,47.11794016399983,15,3,15,3,1,121.81654608499647,279.40339968599847,401.21994577099497,0.08012619220433628,0.1848528976402884,0.13233724276259812,9b59f8f4c527fdc8b8595ee9db433b62eadb026ff0d683c206be645b2b026993,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,15,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,386,1518.9320063650018,1510.113824547002,3029.045830912004,50.70624951600075,17,2,17,3,1,0.0,0.0,0.0,0.0,0.0,0.0,518b4e28aced098d4b2c15752ad9c32e716950179384b03630b1075f9508d045,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,15,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,386,1526.824383994002,1522.110992247002,3048.9353762410037,61.398285623000675,19,3,21,4,1,193.6495400209993,393.6608844300051,587.3104244510045,0.12683157411622792,0.2586282383053203,0.19262803305955684,518b4e28aced098d4b2c15752ad9c32e716950179384b03630b1075f9508d045,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,16,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,401,1583.386229461002,1574.5680476430018,3157.9542771040037,52.692051235001145,20,2,20,4,1,0.0,0.0,0.0,0.0,0.0,0.0,dadd0f9953765b43ee5d57bff96b28054f2d5bb739bc646b673d6717fa65aab5,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,16,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,401,1598.232466014002,1589.414284196002,3187.646750210004,58.43765948800137,20,3,20,4,1,178.24515382400222,288.98240717800206,467.2275610020043,0.11152642535697345,0.18181691837769187,0.14657444742621592,dadd0f9953765b43ee5d57bff96b28054f2d5bb739bc646b673d6717fa65aab5,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,17,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,429,1604.1599689320017,1595.3417871140016,3199.5017560460033,98.244644345001,29,2,29,5,1,0.0,0.0,0.0,0.0,0.0,0.0,00f1099954da9aef941a78a5a30067201d52bbf088d46ac60e1b9f679e93a308,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,17,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,429,1610.188763132002,1607.3257513640015,3217.5145144960034,106.9543130100003,31,3,31,6,1,46.875859964001776,380.5010281280023,427.3768880920041,0.02911202775556752,0.23672925528947897,0.13282827044494283,00f1099954da9aef941a78a5a30067201d52bbf088d46ac60e1b9f679e93a308,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,18,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,419,1568.6629440460013,1560.3086049790013,3128.971549025003,75.82331559599993,24,2,24,4,1,0.0,0.0,0.0,0.0,0.0,0.0,c87b77af3f95e3b3ceb91fb5fccc8d45c6e6028857b95d17b75a05e54a91dadf,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,18,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,419,1574.7138443080016,1566.8398198670016,3141.553664175003,85.33884995599954,25,3,27,5,1,74.84726398500163,314.8718835440001,389.71914752900176,0.04753070804295418,0.20095984257709731,0.12405299708013903,c87b77af3f95e3b3ceb91fb5fccc8d45c6e6028857b95d17b75a05e54a91dadf,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,19,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,445,1657.108115087002,1650.1901587930017,3307.2982738800038,123.45949441900143,41,2,41,7,1,0.0,0.0,0.0,0.0,0.0,0.0,6ad4254c43144a602f4cc8b9032f4566ed6db5d2b255cedac12ceba9b31222b7,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,19,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,445,1657.108115087002,1658.236737615002,3315.344852702004,129.18941147500118,42,4,43,7,1,42.22842827900041,402.8443668250028,445.0727951040032,0.0254832064936109,0.24293537688979389,0.13424630464648923,6ad4254c43144a602f4cc8b9032f4566ed6db5d2b255cedac12ceba9b31222b7,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,20,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,418,1548.2736711990012,1543.5787310560013,3091.8524022550027,67.64551109399952,22,2,23,4,1,0.0,0.0,0.0,0.0,0.0,0.0,62b97c24a279d530af8f148be4d5a6a905638cb7291ce0726a5e9f2e8e408112,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,20,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,418,1551.6099659140011,1553.6620521160012,3105.272018030002,69.8883844279992,23,3,24,4,1,44.803340928000516,384.84298383099895,429.64632475899947,0.02887538873315265,0.24770057510696372,0.13836028607618372,62b97c24a279d530af8f148be4d5a6a905638cb7291ce0726a5e9f2e8e408112,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,21,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,417,1619.7676775320022,1612.311321442002,3232.078998974004,95.50602791900178,31,2,31,6,1,0.0,0.0,0.0,0.0,0.0,0.0,5d7698b223b80d9305dec6351a52c2b375090b59787cacc8d026afbc74fcefa3,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,21,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,417,1629.780018253002,1620.961836435002,3250.741854688004,105.48429631400063,33,3,33,6,1,117.3806222100005,351.20092673700276,468.5815489470033,0.07202237166695873,0.21666205757774198,0.14414603493391703,5d7698b223b80d9305dec6351a52c2b375090b59787cacc8d026afbc74fcefa3,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,22,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,410,1535.2162295460014,1527.3959318420011,3062.6121613880023,43.87575740199941,15,2,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,db9627f0e40774290f8371cbca58f0ae823bce2e238032ba78c31bcf955045c7,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,22,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,SEPARATE_JSQ_NO_JOCKEYING,410,1554.7727853540014,1545.9546035360013,3100.7273888900027,52.614438055000164,15,3,17,3,1,90.77073598500114,352.42844496999913,443.19918095500026,0.058381994359602736,0.22796817200447114,0.1429339394823924,db9627f0e40774290f8371cbca58f0ae823bce2e238032ba78c31bcf955045c7,REFERENCE_GATE_PASS_PREREQUISITE,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,23,ILLUSTRATIVE_NORMALIZED_SMALL_SCALE,POOLED_FCFS,439,1614.5454545320015,1605.7272727140014,3220.272727246003,117.35940550800069,34,1,35,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0b86e51144e7353b1763be296bc41f4ef134942adc4a782a2c9588b780f76ded,REFERENCE_GATE_PASS_PREREQUISITE,PASS
