schema_version,config_id,config_sha256,model_version,scenario_id,scenario_family,reference_scenario_id,input_sample_id,replication_id,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,start_state,arrival_mode,arrival_cutoff_seconds,drain_end_seconds,drain_rule,engine_name,engine_version,calibration_status,claim_ceiling,crn_alignment_status,run_status
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,6,202607290000,202608290061,202608290062,202608290063,202608290064,EMPTY_AND_IDLE,HPP,300.000000000,334.503790859,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,7,202607290000,202608290071,202608290072,202608290073,202608290074,EMPTY_AND_IDLE,HPP,300.000000000,334.009467665,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,8,202607290000,202608290081,202608290082,202608290083,202608290084,EMPTY_AND_IDLE,HPP,300.000000000,334.204293046,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,9,202607290000,202608290091,202608290092,202608290093,202608290094,EMPTY_AND_IDLE,HPP,300.000000000,334.651209542,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,10,202607290000,202608290101,202608290102,202608290103,202608290104,EMPTY_AND_IDLE,HPP,300.000000000,333.986965101,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,11,202607290000,202608290111,202608290112,202608290113,202608290114,EMPTY_AND_IDLE,HPP,300.000000000,334.383425690,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,12,202607290000,202608290121,202608290122,202608290123,202608290124,EMPTY_AND_IDLE,HPP,300.000000000,333.765982090,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,13,202607290000,202608290131,202608290132,202608290133,202608290134,EMPTY_AND_IDLE,HPP,300.000000000,334.664495631,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,14,202607290000,202608290141,202608290142,202608290143,202608290144,EMPTY_AND_IDLE,HPP,300.000000000,334.504039286,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,15,202607290000,202608290151,202608290152,202608290153,202608290154,EMPTY_AND_IDLE,HPP,300.000000000,334.767924815,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,16,202607290000,202608290161,202608290162,202608290163,202608290164,EMPTY_AND_IDLE,HPP,300.000000000,334.431918804,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,17,202607290000,202608290171,202608290172,202608290173,202608290174,EMPTY_AND_IDLE,HPP,300.000000000,334.762375366,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,18,202607290000,202608290181,202608290182,202608290183,202608290184,EMPTY_AND_IDLE,HPP,300.000000000,333.369913239,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,19,202607290000,202608290191,202608290192,202608290193,202608290194,EMPTY_AND_IDLE,HPP,300.000000000,334.345704763,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,20,202607290000,202608290201,202608290202,202608290203,202608290204,EMPTY_AND_IDLE,HPP,300.000000000,333.059981036,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,21,202607290000,202608290211,202608290212,202608290213,202608290214,EMPTY_AND_IDLE,HPP,300.000000000,334.383882730,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,22,202607290000,202608290221,202608290222,202608290223,202608290224,EMPTY_AND_IDLE,HPP,300.000000000,334.375348407,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,23,202607290000,202608290231,202608290232,202608290233,202608290234,EMPTY_AND_IDLE,HPP,300.000000000,333.884950245,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,24,202607290000,202608290241,202608290242,202608290243,202608290244,EMPTY_AND_IDLE,HPP,300.000000000,334.544159448,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,25,202607290000,202608290251,202608290252,202608290253,202608290254,EMPTY_AND_IDLE,HPP,300.000000000,333.803665910,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,26,202607290000,202608290261,202608290262,202608290263,202608290264,EMPTY_AND_IDLE,HPP,300.000000000,334.692628558,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,27,202607290000,202608290271,202608290272,202608290273,202608290274,EMPTY_AND_IDLE,HPP,300.000000000,332.497741530,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,28,202607290000,202608290281,202608290282,202608290283,202608290284,EMPTY_AND_IDLE,HPP,300.000000000,334.557393197,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,29,202607290000,202608290291,202608290292,202608290293,202608290294,EMPTY_AND_IDLE,HPP,300.000000000,334.055309304,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,30,202607290000,202608290301,202608290302,202608290303,202608290304,EMPTY_AND_IDLE,HPP,300.000000000,333.547081962,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,31,202607290000,202608290311,202608290312,202608290313,202608290314,EMPTY_AND_IDLE,HPP,300.000000000,332.500307393,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,32,202607290000,202608290321,202608290322,202608290323,202608290324,EMPTY_AND_IDLE,HPP,300.000000000,333.258766840,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,33,202607290000,202608290331,202608290332,202608290333,202608290334,EMPTY_AND_IDLE,HPP,300.000000000,333.353517328,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,34,202607290000,202608290341,202608290342,202608290343,202608290344,EMPTY_AND_IDLE,HPP,300.000000000,333.918653247,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,35,202607290000,202608290351,202608290352,202608290353,202608290354,EMPTY_AND_IDLE,HPP,300.000000000,334.031797309,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,36,202607290000,202608290361,202608290362,202608290363,202608290364,EMPTY_AND_IDLE,HPP,300.000000000,334.046219248,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,37,202607290000,202608290371,202608290372,202608290373,202608290374,EMPTY_AND_IDLE,HPP,300.000000000,334.078766339,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,38,202607290000,202608290381,202608290382,202608290383,202608290384,EMPTY_AND_IDLE,HPP,300.000000000,333.973818889,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,39,202607290000,202608290391,202608290392,202608290393,202608290394,EMPTY_AND_IDLE,HPP,300.000000000,333.227369168,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,40,202607290000,202608290401,202608290402,202608290403,202608290404,EMPTY_AND_IDLE,HPP,300.000000000,334.470914622,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,41,202607290000,202608290411,202608290412,202608290413,202608290414,EMPTY_AND_IDLE,HPP,300.000000000,334.039386969,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,42,202607290000,202608290421,202608290422,202608290423,202608290424,EMPTY_AND_IDLE,HPP,300.000000000,334.117691289,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,43,202607290000,202608290431,202608290432,202608290433,202608290434,EMPTY_AND_IDLE,HPP,300.000000000,334.595220486,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,44,202607290000,202608290441,202608290442,202608290443,202608290444,EMPTY_AND_IDLE,HPP,300.000000000,333.612131684,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,45,202607290000,202608290451,202608290452,202608290453,202608290454,EMPTY_AND_IDLE,HPP,300.000000000,332.705388082,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,46,202607290000,202608290461,202608290462,202608290463,202608290464,EMPTY_AND_IDLE,HPP,300.000000000,334.547763371,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,47,202607290000,202608290471,202608290472,202608290473,202608290474,EMPTY_AND_IDLE,HPP,300.000000000,329.184016045,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
1.0,OP_CONFIRM_EXACT95_LOW_CAPACITY_BOTH_PLUS,45f53fc3706fbd4413cadc5030b851fb533d4189450a73803837ccdf0a203f22,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_EXACT95_LOW,48,202607290000,202608290481,202608290482,202608290483,202608290484,EMPTY_AND_IDLE,HPP,300.000000000,334.462782154,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,PENDING_VALIDATION,COMPLETE
