schema_version,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,arrival_cutoff_seconds,drain_end_seconds,arrivals,completed_at_cutoff,security_queue_at_cutoff,security_in_service_at_cutoff,immigration_queue_at_cutoff,immigration_in_service_at_cutoff,wip_at_cutoff,completed_after_drain,rejected_or_dropped_count,technology_count,additional_check_count,security_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_mean_seconds,immigration_wait_p95_seconds,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,total_queue_wait_exceed_600_rate,total_queue_wait_exceed_900_rate,total_queue_wait_exceed_1200_rate,system_time_mean_seconds,system_time_p95_seconds,security_utilization,immigration_utilization,cutoff_backlog,cutoff_backlog_fraction,cohort_clear_time_after_cutoff_seconds,conservation_pass,run_status
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,31,300.000000000,332.133105256,425,373,0,31,0,21,52,425,0,0,0,0.250943794,2.836283871,0.146219119,1.218821011,0.397162913,3.264229871,0.000000000,0.000000000,0.000000000,35.215344731,38.082411689,0.697967707,0.693120709,52,0.122352941,32.133105256,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,32,300.000000000,334.634792933,395,342,0,29,0,24,53,395,0,0,0,0.000000000,0.000000000,0.037590503,0.000000000,0.037590503,0.000000000,0.000000000,0.000000000,0.000000000,34.855772321,34.818181818,0.643849803,0.639378624,53,0.134177215,34.634792933,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,33,300.000000000,333.891069489,428,384,0,28,0,16,44,428,0,0,0,0.028008654,0.000000000,0.057183010,0.467643882,0.085191664,0.690509340,0.000000000,0.000000000,0.000000000,34.903373482,35.508691158,0.699193739,0.694338227,44,0.102803738,33.891069489,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,34,300.000000000,335.083768821,426,365,1,40,0,20,61,426,0,0,0,0.060285648,0.070813877,0.064916228,0.458930756,0.125201875,0.959981118,0.000000000,0.000000000,0.000000000,34.943383693,35.778162936,0.693449394,0.688633773,61,0.143192488,35.083768821,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,35,300.000000000,339.133005409,451,383,6,40,0,22,68,451,0,0,0,0.165345197,1.520674827,0.174397034,1.358531385,0.339742231,2.112109339,0.000000000,0.000000000,0.000000000,35.157924049,36.930291157,0.725379117,0.720341762,68,0.150776053,39.133005409,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,36,300.000000000,334.446006975,414,369,0,32,0,13,45,414,0,0,0,0.000000000,0.000000000,0.025348380,0.000000000,0.025348380,0.000000000,0.000000000,0.000000000,0.000000000,34.843530198,34.818181818,0.675200711,0.670511818,45,0.108695652,34.446006975,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,37,300.000000000,334.323681021,408,354,0,31,0,23,54,408,0,0,0,0.022617288,0.000000000,0.051202886,0.253840386,0.073820174,0.798772740,0.000000000,0.000000000,0.000000000,34.892001992,35.616954558,0.665658663,0.661036033,54,0.132352941,34.323681021,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,38,300.000000000,334.203534405,406,362,0,23,0,21,44,406,0,0,0,0.000000000,0.000000000,0.031587923,0.000000000,0.031587923,0.000000000,0.000000000,0.000000000,0.000000000,34.849769741,34.818181818,0.662633763,0.658032139,44,0.108374384,34.203534405,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,39,300.000000000,336.396203875,388,323,2,40,0,23,65,388,0,0,0,0.089396064,0.414281940,0.141649348,1.319027016,0.231045411,1.985275360,0.000000000,0.000000000,0.000000000,35.049227229,36.803457178,0.629128276,0.624759329,65,0.167525773,36.396203875,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,40,300.000000000,334.796158439,399,345,0,32,0,22,54,399,0,0,0,0.074003145,0.000000000,0.082358560,0.000000000,0.156361705,1.731131362,0.000000000,0.000000000,0.000000000,34.974543523,36.549313180,0.650056335,0.645542055,54,0.135338346,34.796158439,true,COMPLETE
