schema_version,scenario_id,input_sample_id,metric,estimand,n_replications,mean,standard_deviation,standard_error,ci_level,ci_low,ci_high,analysis_status
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.9015305413,5.25678473186,0.743421626227,0.95,34.4075688504,37.3954922321,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_exceed_600_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_exceed_900_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_exceed_1200_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.80189367908,0.00578776147155,0.000818513076885,0.95,0.800248815469,0.803538542691,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.91008568346,0.00656864982073,0.000928947366296,0.95,0.908218893836,0.911952473084,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,cutoff_backlog_fraction,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.24937903246,0.0312361080106,0.00441745275843,0.95,0.240501828785,0.258256236135,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,88.0204659793,14.3792900806,2.03353870493,0.95,83.9339169541,92.1070150044,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.06286362498,0.196948628026,0.0278527420846,0.95,0.00689144420073,0.118835805759,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.01265846268,0.0260175083868,0.00367943132198,0.95,0.00526436860863,0.0200525567514,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.06286362498,0.196948628026,0.0278527420846,0.95,0.00689144420073,0.118835805759,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_600_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_900_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_1200_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.4670059342,0.0301812918531,0.00426827922686,0.95,0.458428505961,0.475583362439,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.53001467148,0.0342533709381,0.00484415817376,0.95,0.520279971169,0.539749371791,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,cutoff_backlog_fraction,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.11805403138,0.021741481359,0.0030747097804,0.95,0.111875170744,0.124232892016,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,33.8192573956,1.06088217727,0.150031396317,0.95,33.5177580168,34.1207567745,COMPLETE
1.0,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.92879239474,2.71633559336,0.384147863609,0.95,3.15681836064,4.70076642884,COMPLETE
1.0,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.83125793158,0.982496499935,0.138945987519,0.95,0.552035515763,1.1104803474,COMPLETE
