schema_version,study_id,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,security_capacity,immigration_capacity,interstage_buffer_capacity,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,input_draws_sha256,normalized_event_payload_sha256,arrivals,completed_after_drain,rejected_or_dropped_count,conservation_pass,run_status,interstage_buffer_peak_occupancy,system_time_p95_seconds,security_blocked_resource_fraction,security_blocked_resource_seconds,security_busy_seconds,last_exit_seconds,security_blocked_share_of_occupied,interstage_buffer_full_time_fraction,time_weighted_mean_interstage_buffer_occupancy,interstage_block_time_mean_seconds,interstage_block_time_p95_seconds,total_wait_including_interstage_mean_seconds,total_wait_including_interstage_p95_seconds,cohort_clear_time_after_cutoff_seconds
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S30_I21_B5000,b909fe045a9e976d05bdbf94b8a227d4e0d7651aff8447a683ba8ebd208e081d,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S30_I21_B5000,LOCAL_WINDOW_HPP_BASE,49,30,21,5000,202607290000,202609290491,202609290492,202609290493,202609290494,20d9bedd6f1074dbfa0de68f3e211fcc97256209fde2f676fc9bbed862f514ce,c4f8ec64c6b0ff229ef82e2843da4b64ff67df9aca7ca9ab9d62cd3768d9b1e2,423,423,0,True,COMPLETE,1,49.303527647,0,0,9229.09090901,346.248657945,0,0,0,0,0,8.467847565,14.485345829,46.248657945
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S30_I21_B5000,b909fe045a9e976d05bdbf94b8a227d4e0d7651aff8447a683ba8ebd208e081d,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S30_I21_B5000,LOCAL_WINDOW_HPP_BASE,50,30,21,5000,202607290000,202609290501,202609290502,202609290503,202609290504,8cd9aa68d6bccc1314125620d24c7feda08ca1a772edd0d6000b532a7dcbab10,4a7acb1ac942741ec0e994beaf626f7b22c48692f69959e09efa517408b240df,414,414,0,True,COMPLETE,3,46.167362051,0,0,9032.72727265,345.522154376,0,0,0.205126337,0,0,4.405374677,11.349180233,45.522154376
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,1,36,16,25,202607290000,202609290011,202609290012,202609290013,202609290014,31e6bdc1d2ef8a1c405ad97234fa6e4061fddb9374fcc548c8bbcb4d26f00365,c7ae8a06bf1f24b57c43bd3df7e3df524577d2a4789e6603248bdd410972f5ae,396,396,0,True,COMPLETE,25,60.355820806,0.021764366,276.090128322,8639.99999993,352.37277881,0.030965381,0.200874679,13.994754784,0.697197294,4.851640686,13.213374467,25.537638988,52.37277881
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,2,36,16,25,202607290000,202609290021,202609290022,202609290023,202609290024,4d35127c711b602608f0d85daefccba0b0f2b5b19bd8b23357536b1a39588f36,28084dfd307dab8bfe093c571a1c746013fa4c7a5da7cd209fb8571f6b4019fd,442,442,0,True,COMPLETE,25,83.245748618,0.120903693,1697.892499,9643.63636356,390.092967854,0.149705787,0.545774072,17.906497381,3.841385744,11.380018887,25.067082019,48.4275668,90.092967854
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,3,36,16,25,202607290000,202609290031,202609290032,202609290033,202609290034,35e1df60a7cbbe5e78a544aba79225b60549c252fea949bd4f8da455c8ed7c24,1ad5d4ff2cb90da64b9a7fbfa543f8f879a11e766280736e0ca2221617eede70,393,393,0,True,COMPLETE,25,54.235969022,7.0067e-05,0.887445689,8574.54545447,351.823039487,0.000103487,0.01781737,13.710404633,0.002258132,0,12.361040401,19.417787204,51.823039487
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,4,36,16,25,202607290000,202609290041,202609290042,202609290043,202609290044,517956b50856de8caf2209257c61021a9a9e6f6e1648b595019dc89b04bf1035,ad75d37e1d954758a621d3bd5c44712883d54cbfec840ff17fab58e5cdf13ef5,410,410,0,True,COMPLETE,25,63.62850008,0.027943071,371.373838594,8945.45454538,369.177026161,0.039860543,0.162810262,11.569668581,0.90578985,6.212015454,11.518509931,28.810318262,69.177026161
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,5,36,16,25,202607290000,202609290051,202609290052,202609290053,202609290054,1c0c1796fa49590094aa5fc09f16770360e450693694bb006b2f257e5121a904,423a5311c3871bdb138a3ed689013c15347320f9b4bfa3588fc9feba4cd896f6,388,388,0,True,COMPLETE,25,66.638030282,0.071640939,914.378169115,8465.45454538,354.537420305,0.09748342,0.424157127,16.536316763,2.356644766,8.099743873,18.193147792,31.819848464,54.537420305
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,6,36,16,25,202607290000,202609290061,202609290062,202609290063,202609290064,b49018c734c046f708e0c9477d532bce1e554afccdfe09b446442a6fcd5e8096,4833085783b782e7063a12e76efabac3f35c206da2bbd8578aedc92143dc1105,419,419,0,True,COMPLETE,25,76.389606086,0.096120913,1302.0113552,9141.81818174,376.265485246,0.124668001,0.42659599,15.220856677,3.107425669,9.02229861,19.491566761,41.571424268,76.265485246
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,7,36,16,25,202607290000,202609290071,202609290072,202609290073,202609290074,ff30a02a8705dd072c1ff3254287f5798cd899e7ccaa57325aa71d83c4227499,c7aa0a0a6ec577f70c6c70368dfc65489df8ad334da0dc84eccf9d31e604ad5c,408,408,0,True,COMPLETE,25,67.962814378,0.053403232,711.824486785,8901.81818174,370.256658778,0.07404316,0.36894572,15.328344684,1.74466786,7.309300444,16.26142193,33.14463256,70.256658778
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,8,36,16,25,202607290000,202609290081,202609290082,202609290083,202609290084,54f93c71470006da3a09c89dff95a83b1ea870754262c91608af5dbcb90a4ed8,8316abc8d231bac31ee8c418ff923e3a01495a38baaef10a1e1261b538bb10ce,442,442,0,True,COMPLETE,25,96.305818066,0.150272157,2125.10818322,9643.63636356,392.825816755,0.180572208,0.644576167,19.327399676,4.807937066,9.557661804,34.481476756,61.487636248,92.825816755
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,9,36,16,25,202607290000,202609290091,202609290092,202609290093,202609290094,eac0a9ee1817f7bfb8075caeca7e7b36c575a89b37d84ba4e00528b85d326525,3be1709641cb67c788135a0716f8bbd732ae67155be67f0239252181114b1284,395,395,0,True,COMPLETE,25,62.211388069,0.024646397,316.626432709,8618.18181811,356.854545596,0.035437407,0.234125233,14.718171327,0.801585906,5.640970099,14.446663193,27.393206251,56.854545596
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,10,36,16,25,202607290000,202609290101,202609290102,202609290103,202609290104,9835da0b922279edffb5e025c97a589df839a34d56b76352d0e37c4e312314e2,dd1ddadec425139f435a6abbcc92693e87fbab8b4dcc5a53b299573b633aa235,394,394,0,True,COMPLETE,25,58.672007518,0.011068143,143.364613182,8596.36363629,359.802941741,0.016403784,0.134282879,11.325467171,0.363869577,3.398182263,10.769589626,23.8538257,59.802941741
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,11,36,16,25,202607290000,202609290111,202609290112,202609290113,202609290114,e26ea32112b34145f4597dc880d3a97e418100915aec81290d81c7e107c90440,d15fa1df8d59ba9c5c692ff026f5faa8733a3723ae4863ba3a9d8be6d0ab0ccb,409,409,0,True,COMPLETE,25,74.709742952,0.13255957,1739.46688457,8923.63636356,364.504234633,0.163129517,0.572955453,18.260603233,4.252975268,10.36895034,24.474627862,39.891561134,64.504234633
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,12,36,16,25,202607290000,202609290121,202609290122,202609290123,202609290124,5e7768403d04cd908a3f12851404b41158d2d801bc5bd7a60cb446d326e51a1e,fe5eaeff48b204481cdb0c26fddae6a3b8f323a4b30466bdd7b03d396c60e83f,423,423,0,True,COMPLETE,25,74.348330354,0.091740827,1243.83434481,9229.09090901,376.614807502,0.118766659,0.406079635,15.504035395,2.940506725,10.802243571,19.949162289,39.530148536,76.614807502
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,13,36,16,25,202607290000,202609290131,202609290132,202609290133,202609290134,69e477aaf4e576a701c05b406551638599850e496647ab10d50e22a09df77e45,adfddc71856c12865ba5b844fdd4ccf3a343a7dc107fa1e1ce05cb4417b067f3,455,455,0,True,COMPLETE,25,102.182500379,0.147699196,2140.95487765,9927.27272719,402.649239192,0.177404251,0.623505342,18.433924709,4.705395336,10.282222586,39.976035364,67.364318561,102.649239192
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,14,36,16,25,202607290000,202609290141,202609290142,202609290143,202609290144,3eb39892a20a0217390af48a30eb92cec434086b31c5fbf488d43be5446e9859,15e0973230e5ff13354b8af20dd59d29814b2eba7d79f3ec14bfde8acc7b3852,374,374,0,True,COMPLETE,25,55.806607529,0.002897519,35.906243632,8159.99999993,344.224017411,0.004380997,0.055717182,10.502752457,0.096005999,0.13709096,9.868272569,20.988425711,44.224017411
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,15,36,16,25,202607290000,202609290151,202609290152,202609290153,202609290154,d82c12f4cfea7164cb5733106a1ae810c4423998e23cd815b08d87f04e59a279,10d39e888278b150274372b99cb09f3009e3e467fda0d25b3cbcda73392694df,386,386,0,True,COMPLETE,25,60.706614106,0.020186918,258.11172596,8421.81818175,355.169131789,0.029736614,0.178255907,9.898349883,0.668683228,4.666923843,9.943438977,25.888432288,55.169131789
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,16,36,16,25,202607290000,202609290161,202609290162,202609290163,202609290164,0ae1ee517aa6d11e558f4c00fe5498a73acf57ac7aa460688e506807cd2377c5,715aacec8c8e2c2a83516fc84f8d1ae96d17614183e58b0cede0271c89374580,401,401,0,True,COMPLETE,25,60.850278381,0.014334316,188.85021333,8749.09090902,365.963696822,0.021129051,0.101708608,8.160742258,0.470948163,4.486371349,8.045110744,26.032096563,65.963696822
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,17,36,16,25,202607290000,202609290171,202609290172,202609290173,202609290174,266dcbc6ee1a46ff9a3287bdadc591ad304f0578cdc09e7eaa613da4fa246a45,4ddbd76aea36ae350b172ab8f864973df0d6e816d50150e11787dfde40e11f33,429,429,0,True,COMPLETE,25,84.104300705,0.098752277,1363.59478772,9359.99999992,383.562123322,0.127158366,0.461640241,17.532905598,3.178542629,10.129252652,24.117028002,49.286118887,83.562123322
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,18,36,16,25,202607290000,202609290181,202609290182,202609290183,202609290184,9ccc0530a0134e0b888b20445eb14e148598546e5aceabfc5061c8ef4ad820af,595c317fde984209bcb1b8a6a68b94223d5ee4efdf77ebdfbcb163475382f3f1,419,419,0,True,COMPLETE,25,75.32045302,0.109868984,1492.24186884,9141.81818174,377.278114479,0.140326636,0.47959001,16.333044869,3.561436441,9.132106592,22.386864423,40.502271202,77.278114479
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,19,36,16,25,202607290000,202609290191,202609290192,202609290193,202609290194,4000364c613df0f2b76ec1e06efee1dd2f6437fbbda80bf583e14b9a41851e74,dacd1dba67ed7019cc06378b7ba5c33d8dd31f0652a1909d9894f2a9f04f24d9,445,445,0,True,COMPLETE,25,89.84559429,0.103262615,1463.74786047,9709.09090901,393.750077207,0.131009486,0.457202525,16.791815077,3.289321035,9.195333429,24.214657095,55.027412472,93.750077207
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,20,36,16,25,202607290000,202609290201,202609290202,202609290203,202609290204,22af0208faf3e7bb7b1fd2139f02c55620aac4f2ea1e4c03d676e0e2fbf2c0d7,dcd49af97f6d2eac95d9a0bf35920748792a95e5911af89f70e97cf17529e48d,418,418,0,True,COMPLETE,25,72.860718628,0.103302604,1392.15721744,9119.99999992,374.34713521,0.132433067,0.502742383,16.635603274,3.330519659,9.89709366,20.066267159,38.04253681,74.34713521
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,21,36,16,25,202607290000,202609290211,202609290212,202609290213,202609290214,2a7611076323f09eed801a9545289fd21d2971296a52a95e582b9262ed9c7b81,834772fd86c926baef0e45d61e91780ba5a4dfdde85ada2655ea57e94f605489,417,417,0,True,COMPLETE,25,71.347995047,0.060668767,821.085220196,9098.18181811,375.941757371,0.082776804,0.287880777,11.837592275,1.969029305,8.37085959,14.699028872,36.529813229,75.941757371
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,22,36,16,25,202607290000,202609290221,202609290222,202609290223,202609290224,99914cad9248df9995c6da58ff02cb023397c509e2faa36fd87c0381ebea62f5,6e1cc3844145950a7a7ef27be152138c13ac9a2d4ffc5c414245f6b8b1202924,410,410,0,True,COMPLETE,25,70.313052412,0.07367224,981.068754732,8945.45454538,369.907443881,0.098833068,0.428744266,15.5019374,2.392850621,8.351877981,17.503617149,35.494870594,69.907443881
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,23,36,16,25,202607290000,202609290231,202609290232,202609290233,202609290234,9b82bad9092b604f3c77ccc8d27db8fa85c889760667ed7597a0de4b62c2a1d0,743b11c3e376bfc394a0466ea4711e17ab53097c124a7386435463169d562e67,439,439,0,True,COMPLETE,25,91.602414838,0.142549877,2003.10322708,9578.1818181,390.331844884,0.17296036,0.650786563,19.895033336,4.56287751,9.991514633,32.244476737,56.78423302,90.331844884
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,24,36,16,25,202607290000,202609290241,202609290242,202609290243,202609290244,66f5f2028f433422e88c253b8a0edb196a2d079c1e1557a0df63670d8716ce12,5ea56c3eba7732f82a538d2281ba2389d192e61b59bb68cfb4786aa669ebfe0e,412,412,0,True,COMPLETE,25,61.155126921,0.01961391,259.085852726,8989.09090902,366.924765426,0.028014803,0.145388712,13.943669544,0.628849157,6.020223043,13.178637254,26.336945103,66.924765426
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,25,36,16,25,202607290000,202609290251,202609290252,202609290253,202609290254,024a59b70dba379a9ff49f76d780488d576d3e793221feb47812b1c97a5c8de5,59353fe41060187674beec658c3792b317be1a559951fbf6d757023091140a4a,424,424,0,True,COMPLETE,25,74.381319959,0.124048057,1696.35767832,9250.90909083,379.861223279,0.154957188,0.543516124,16.423837673,4.000843581,8.969412288,22.178762629,39.563138141,79.861223279
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,26,36,16,25,202607290000,202609290261,202609290262,202609290263,202609290264,d4868d98ad8429fda4f8019f736954e52ea7e14f7c0a7995934c0a195358df7c,28e3697d03cda00d699af538ee14a900969b80c2a3ffcaa5c179617b81f765ad,419,419,0,True,COMPLETE,25,75.663728573,0.088817695,1198.58081509,9141.81818174,374.856740809,0.115912434,0.437187089,16.065978773,2.860574738,8.556269267,19.987247918,40.845546755,74.856740809
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,27,36,16,25,202607290000,202609290271,202609290272,202609290273,202609290274,5a446675b5eabb5e9801c5cb48a56e2edc440bdd55794e800b4004c3a831785e,c671bd58a65c36af01586b3821d0edaebad6cdf3a53600b6394bb51d66d6bf8f,410,410,0,True,COMPLETE,25,63.00692723,0.028565918,378.189392231,8945.45454538,367.75506227,0.040562402,0.230970414,15.938321085,0.922413152,6.70150825,15.511357746,28.188745412,67.75506227
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,28,36,16,25,202607290000,202609290281,202609290282,202609290283,202609290284,0f3e1190ac4f1693916db3ba9929255341722bae891e07cdf71baa4c601d838c,e1bdc78fb827a994a8c7f829a61248fec78b4bd8962237c588434b66ea88ade3,392,392,0,True,COMPLETE,25,56.925369,0.006322042,81.56320999,8552.72727266,358.372284288,0.009446429,0.082009081,8.05207275,0.208069413,1.565674957,7.705971984,22.107187182,58.372284288
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,29,36,16,25,202607290000,202609290291,202609290292,202609290293,202609290294,4f539bb4dc4ef85cd6680029b58c0bcee550f12c95a0df5922e50b2aab3e2e2b,e312b199f008fdbb268e173b050ede27b52cb73f1234dea45d78e593e83fd0ca,424,424,0,True,COMPLETE,25,79.544751479,0.095094272,1296.82206481,9250.90909083,378.811830095,0.122947963,0.420976301,17.292522161,3.058542606,8.899467564,21.590169981,44.726569661,78.811830095
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,30,36,16,25,202607290000,202609290301,202609290302,202609290303,202609290304,7a068d5d9301e48725db05a531ec1b934cee9bb136cf57d44743de327af49e95,583c7626510399e44bd939bc0f31dbc3f3a1603859ca91d0c41eb84106a6e81b,408,408,0,True,COMPLETE,25,62.206477423,0.019476997,256.879640166,8901.81818174,366.357582163,0.028047616,0.117722182,10.756916101,0.629606961,5.917266431,10.590257715,27.388295605,66.357582163
1.0,TASK3_INTERSTAGE_BUFFER_SPILLBACK_SENSITIVITY_V1,OP_INTERSTAGE_BUFFER_S36_I16_B0025,5ba20d3ee8f9fa64fd1c2c13a18b765cc5c7ed79478160279f8b38b473758b1b,TASK3_OPERATIONAL_POOLED_INTERSTAGE_BAS_V1,INTERSTAGE_BUFFER_S36_I16_B0025,LOCAL_WINDOW_HPP_BASE,31,36,16,25,202607290000,202609290311,202609290312,202609290313,202609290314,fe79fd3f1857eadd12059b816ae5dc78c5400c580deb55ff1ade6616157c5322,94dbae7a086e517fda0c936f9298598c510146156990a6051915eb4bc249e47e,425,425,0,True,COMPLETE,25,81.276724796,0.100101421,1366.6052434,9272.72727265,379.227952305,0.1284484,0.463234862,16.281163048,3.215541749,8.441218955,20.560335633,46.458542978,79.227952305
