replication_id,traveller_id,arrival_seconds,security_service_demand_seconds,immigration_primary_service_demand_seconds,additional_check_flag,additional_check_service_demand_seconds,lane_tie_u,security_queue_join_seconds,security_start_seconds,security_end_seconds,immigration_queue_join_seconds,immigration_start_seconds,exit_seconds
23,LOCAL_WINDOW_HPP_BASE_R023_T00123,78.872508441,21.818181818,13.000000000,false,,0.564371668,78.872508441,78.872508441,100.690690259,100.690690259,100.690690259,113.690690259
23,LOCAL_WINDOW_HPP_BASE_R023_T00124,79.223113846,21.818181818,13.000000000,false,,0.638924390,79.223113846,79.223113846,101.041295664,101.041295664,101.041295664,114.041295664
23,LOCAL_WINDOW_HPP_BASE_R023_T00125,79.620717654,21.818181818,13.000000000,false,,0.750954526,79.620717654,79.620717654,101.438899472,101.438899472,101.438899472,114.438899472
23,LOCAL_WINDOW_HPP_BASE_R023_T00126,79.625614153,21.818181818,13.000000000,false,,0.043511094,79.625614153,79.625614153,101.443795971,101.443795971,101.443795971,114.443795971
23,LOCAL_WINDOW_HPP_BASE_R023_T00127,79.889641481,21.818181818,13.000000000,false,,0.798699438,79.889641481,79.889641481,101.707823299,101.707823299,101.707823299,114.707823299
23,LOCAL_WINDOW_HPP_BASE_R023_T00128,80.556230968,21.818181818,13.000000000,false,,0.222911722,80.556230968,80.556230968,102.374412786,102.374412786,102.374412786,115.374412786
23,LOCAL_WINDOW_HPP_BASE_R023_T00129,82.090669699,21.818181818,13.000000000,false,,0.027832908,82.090669699,82.090669699,103.908851517,103.908851517,103.908851517,116.908851517
23,LOCAL_WINDOW_HPP_BASE_R023_T00130,82.665026421,21.818181818,13.000000000,false,,0.495851622,82.665026421,82.665026421,104.483208239,104.483208239,104.483208239,117.483208239
23,LOCAL_WINDOW_HPP_BASE_R023_T00131,83.388265864,21.818181818,13.000000000,false,,0.318932715,83.388265864,83.388265864,105.206447682,105.206447682,105.206447682,118.206447682
23,LOCAL_WINDOW_HPP_BASE_R023_T00132,85.611737263,21.818181818,13.000000000,false,,0.979294401,85.611737263,85.611737263,107.429919081,107.429919081,107.429919081,120.429919081
23,LOCAL_WINDOW_HPP_BASE_R023_T00133,86.399269193,21.818181818,13.000000000,false,,0.834271574,86.399269193,86.399269193,108.217451011,108.217451011,108.217451011,121.217451011
23,LOCAL_WINDOW_HPP_BASE_R023_T00134,87.688195107,21.818181818,13.000000000,false,,0.022386898,87.688195107,87.688195107,109.506376925,109.506376925,109.506376925,122.506376925
23,LOCAL_WINDOW_HPP_BASE_R023_T00135,88.113246007,21.818181818,13.000000000,false,,0.018711959,88.113246007,88.113246007,109.931427825,109.931427825,109.931427825,122.931427825
23,LOCAL_WINDOW_HPP_BASE_R023_T00136,88.254575963,21.818181818,13.000000000,false,,0.987369335,88.254575963,88.254575963,110.072757781,110.072757781,110.072757781,123.072757781
23,LOCAL_WINDOW_HPP_BASE_R023_T00137,89.380567615,21.818181818,13.000000000,false,,0.355678709,89.380567615,89.380567615,111.198749433,111.198749433,111.198749433,124.198749433
23,LOCAL_WINDOW_HPP_BASE_R023_T00138,90.575265493,21.818181818,13.000000000,false,,0.157033266,90.575265493,90.575265493,112.393447311,112.393447311,112.393447311,125.393447311
23,LOCAL_WINDOW_HPP_BASE_R023_T00139,91.441819856,21.818181818,13.000000000,false,,0.967479671,91.441819856,91.441819856,113.260001674,113.260001674,113.260001674,126.260001674
23,LOCAL_WINDOW_HPP_BASE_R023_T00140,92.757725762,21.818181818,13.000000000,false,,0.172948568,92.757725762,92.757725762,114.575907580,114.575907580,114.575907580,127.575907580
23,LOCAL_WINDOW_HPP_BASE_R023_T00141,93.471867634,21.818181818,13.000000000,false,,0.808457877,93.471867634,93.471867634,115.290049452,115.290049452,115.290049452,128.290049452
23,LOCAL_WINDOW_HPP_BASE_R023_T00142,94.220637149,21.818181818,13.000000000,false,,0.214042707,94.220637149,94.220637149,116.038818967,116.038818967,116.038818967,129.038818967
23,LOCAL_WINDOW_HPP_BASE_R023_T00143,95.079196767,21.818181818,13.000000000,false,,0.491058823,95.079196767,95.079196767,116.897378585,116.897378585,116.897378585,129.897378585
23,LOCAL_WINDOW_HPP_BASE_R023_T00144,95.205191256,21.818181818,13.000000000,false,,0.237180463,95.205191256,95.205191256,117.023373074,117.023373074,117.023373074,130.023373074
23,LOCAL_WINDOW_HPP_BASE_R023_T00145,95.796082170,21.818181818,13.000000000,false,,0.436419302,95.796082170,95.796082170,117.614263988,117.614263988,117.614263988,130.614263988
23,LOCAL_WINDOW_HPP_BASE_R023_T00146,96.123483286,21.818181818,13.000000000,false,,0.911759334,96.123483286,96.123483286,117.941665104,117.941665104,117.941665104,130.941665104
23,LOCAL_WINDOW_HPP_BASE_R023_T00147,96.815589076,21.818181818,13.000000000,false,,0.170696732,96.815589076,96.815589076,118.633770894,118.633770894,118.633770894,131.633770894
23,LOCAL_WINDOW_HPP_BASE_R023_T00148,97.431304774,21.818181818,13.000000000,false,,0.296233402,97.431304774,97.431304774,119.249486592,119.249486592,119.249486592,132.249486592
23,LOCAL_WINDOW_HPP_BASE_R023_T00149,97.520466946,21.818181818,13.000000000,false,,0.954846939,97.520466946,97.520466946,119.338648764,119.338648764,119.338648764,132.338648764
23,LOCAL_WINDOW_HPP_BASE_R023_T00150,97.670857496,21.818181818,13.000000000,false,,0.998757589,97.670857496,97.670857496,119.489039314,119.489039314,119.489039314,132.489039314
23,LOCAL_WINDOW_HPP_BASE_R023_T00151,98.714358618,21.818181818,13.000000000,false,,0.188339650,98.714358618,98.714358618,120.532540436,120.532540436,120.532540436,133.532540436
23,LOCAL_WINDOW_HPP_BASE_R023_T00152,98.742352582,21.818181818,13.000000000,false,,0.225280060,98.742352582,98.742352582,120.560534400,120.560534400,120.560534400,133.560534400
23,LOCAL_WINDOW_HPP_BASE_R023_T00153,99.803493578,21.818181818,13.000000000,false,,0.956411903,99.803493578,99.803493578,121.621675396,121.621675396,121.621675396,134.621675396
23,LOCAL_WINDOW_HPP_BASE_R023_T00154,100.735058027,21.818181818,13.000000000,false,,0.200507211,100.735058027,100.735058027,122.553239845,122.553239845,122.553239845,135.553239845
23,LOCAL_WINDOW_HPP_BASE_R023_T00155,103.856940092,21.818181818,13.000000000,false,,0.876566617,103.856940092,103.856940092,125.675121910,125.675121910,125.675121910,138.675121910
23,LOCAL_WINDOW_HPP_BASE_R023_T00156,103.972832836,21.818181818,13.000000000,false,,0.419947947,103.972832836,103.972832836,125.791014654,125.791014654,125.791014654,138.791014654
23,LOCAL_WINDOW_HPP_BASE_R023_T00157,104.874783582,21.818181818,13.000000000,false,,0.864411885,104.874783582,104.874783582,126.692965400,126.692965400,126.692965400,139.692965400
23,LOCAL_WINDOW_HPP_BASE_R023_T00158,105.639056102,21.818181818,13.000000000,false,,0.790062703,105.639056102,105.639056102,127.457237920,127.457237920,127.457237920,140.457237920
23,LOCAL_WINDOW_HPP_BASE_R023_T00159,106.565551453,21.818181818,13.000000000,false,,0.293525922,106.565551453,106.565551453,128.383733271,128.383733271,128.383733271,141.383733271
23,LOCAL_WINDOW_HPP_BASE_R023_T00160,107.614918751,21.818181818,13.000000000,false,,0.189378086,107.614918751,107.614918751,129.433100569,129.433100569,129.433100569,142.433100569
23,LOCAL_WINDOW_HPP_BASE_R023_T00161,108.234136802,21.818181818,13.000000000,false,,0.121355458,108.234136802,108.234136802,130.052318620,130.052318620,130.052318620,143.052318620
23,LOCAL_WINDOW_HPP_BASE_R023_T00162,110.846583100,21.818181818,13.000000000,false,,0.352876122,110.846583100,110.846583100,132.664764918,132.664764918,132.664764918,145.664764918
23,LOCAL_WINDOW_HPP_BASE_R023_T00163,111.414255375,21.818181818,13.000000000,false,,0.136381128,111.414255375,111.414255375,133.232437193,133.232437193,133.232437193,146.232437193
23,LOCAL_WINDOW_HPP_BASE_R023_T00164,112.221364598,21.818181818,13.000000000,false,,0.277259947,112.221364598,112.221364598,134.039546416,134.039546416,134.039546416,147.039546416
23,LOCAL_WINDOW_HPP_BASE_R023_T00165,112.387253739,21.818181818,13.000000000,false,,0.434699311,112.387253739,112.387253739,134.205435557,134.205435557,134.205435557,147.205435557
23,LOCAL_WINDOW_HPP_BASE_R023_T00166,112.396149266,21.818181818,13.000000000,false,,0.863683456,112.396149266,112.396149266,134.214331084,134.214331084,134.214331084,147.214331084
23,LOCAL_WINDOW_HPP_BASE_R023_T00167,112.807899723,21.818181818,13.000000000,false,,0.331187609,112.807899723,112.807899723,134.626081541,134.626081541,134.626081541,147.626081541
23,LOCAL_WINDOW_HPP_BASE_R023_T00168,113.015740623,21.818181818,13.000000000,false,,0.070687771,113.015740623,113.015740623,134.833922441,134.833922441,134.833922441,147.833922441
23,LOCAL_WINDOW_HPP_BASE_R023_T00169,113.415383416,21.818181818,13.000000000,false,,0.066584923,113.415383416,113.415383416,135.233565234,135.233565234,135.233565234,148.233565234
23,LOCAL_WINDOW_HPP_BASE_R023_T00170,113.861373876,21.818181818,13.000000000,false,,0.022516867,113.861373876,113.861373876,135.679555694,135.679555694,135.679555694,148.679555694
23,LOCAL_WINDOW_HPP_BASE_R023_T00171,114.330975934,21.818181818,13.000000000,false,,0.192785289,114.330975934,114.330975934,136.149157752,136.149157752,136.149157752,149.149157752
23,LOCAL_WINDOW_HPP_BASE_R023_T00172,114.682851408,21.818181818,13.000000000,false,,0.901409930,114.682851408,114.682851408,136.501033226,136.501033226,136.501033226,149.501033226
23,LOCAL_WINDOW_HPP_BASE_R023_T00173,114.813570710,21.818181818,13.000000000,false,,0.350711065,114.813570710,114.813570710,136.631752528,136.631752528,136.631752528,149.631752528
23,LOCAL_WINDOW_HPP_BASE_R023_T00174,115.537950450,21.818181818,13.000000000,false,,0.907246025,115.537950450,115.537950450,137.356132268,137.356132268,137.356132268,150.356132268
23,LOCAL_WINDOW_HPP_BASE_R023_T00175,115.690425576,21.818181818,13.000000000,false,,0.135206333,115.690425576,115.690425576,137.508607394,137.508607394,137.508607394,150.508607394
23,LOCAL_WINDOW_HPP_BASE_R023_T00176,115.863754169,21.818181818,13.000000000,false,,0.470019202,115.863754169,115.863754169,137.681935987,137.681935987,138.675121910,151.675121910
23,LOCAL_WINDOW_HPP_BASE_R023_T00177,116.112560311,21.818181818,13.000000000,false,,0.847016890,116.112560311,116.112560311,137.930742129,137.930742129,138.791014654,151.791014654
23,LOCAL_WINDOW_HPP_BASE_R023_T00178,117.759897173,21.818181818,13.000000000,false,,0.391654051,117.759897173,117.759897173,139.578078991,139.578078991,139.692965400,152.692965400
23,LOCAL_WINDOW_HPP_BASE_R023_T00179,118.336916331,21.818181818,13.000000000,false,,0.531261442,118.336916331,118.336916331,140.155098149,140.155098149,140.457237920,153.457237920
23,LOCAL_WINDOW_HPP_BASE_R023_T00180,118.458059561,21.818181818,13.000000000,false,,0.830858772,118.458059561,118.458059561,140.276241379,140.276241379,141.383733271,154.383733271
23,LOCAL_WINDOW_HPP_BASE_R023_T00181,118.495696564,21.818181818,13.000000000,false,,0.803639906,118.495696564,118.495696564,140.313878382,140.313878382,142.433100569,155.433100569
23,LOCAL_WINDOW_HPP_BASE_R023_T00182,119.360523260,21.818181818,13.000000000,false,,0.450904299,119.360523260,119.360523260,141.178705078,141.178705078,143.052318620,156.052318620
23,LOCAL_WINDOW_HPP_BASE_R023_T00183,119.564104650,21.818181818,13.000000000,false,,0.469381967,119.564104650,119.564104650,141.382286468,141.382286468,145.664764918,158.664764918
23,LOCAL_WINDOW_HPP_BASE_R023_T00184,120.495455996,21.818181818,13.000000000,false,,0.563895150,120.495455996,120.495455996,142.313637814,142.313637814,146.232437193,159.232437193
23,LOCAL_WINDOW_HPP_BASE_R023_T00185,120.727797947,21.818181818,13.000000000,false,,0.885652001,120.727797947,120.727797947,142.545979765,142.545979765,147.039546416,160.039546416
23,LOCAL_WINDOW_HPP_BASE_R023_T00186,120.807549567,21.818181818,13.000000000,false,,0.430356722,120.807549567,120.807549567,142.625731385,142.625731385,147.205435557,160.205435557
23,LOCAL_WINDOW_HPP_BASE_R023_T00187,122.657578499,21.818181818,13.000000000,false,,0.836459545,122.657578499,122.657578499,144.475760317,144.475760317,147.214331084,160.214331084
23,LOCAL_WINDOW_HPP_BASE_R023_T00188,122.772635761,21.818181818,13.000000000,false,,0.729535666,122.772635761,122.772635761,144.590817579,144.590817579,147.626081541,160.626081541
23,LOCAL_WINDOW_HPP_BASE_R023_T00189,122.938131672,21.818181818,13.000000000,false,,0.451365458,122.938131672,122.938131672,144.756313490,144.756313490,147.833922441,160.833922441
23,LOCAL_WINDOW_HPP_BASE_R023_T00190,123.057364838,21.818181818,13.000000000,false,,0.589043254,123.057364838,123.057364838,144.875546656,144.875546656,148.233565234,161.233565234
23,LOCAL_WINDOW_HPP_BASE_R023_T00191,123.905593871,21.818181818,13.000000000,false,,0.367338302,123.905593871,125.675121910,147.493303728,147.493303728,148.679555694,161.679555694
23,LOCAL_WINDOW_HPP_BASE_R023_T00192,124.657761134,21.818181818,13.000000000,false,,0.953345106,124.657761134,125.791014654,147.609196472,147.609196472,149.149157752,162.149157752
23,LOCAL_WINDOW_HPP_BASE_R023_T00193,124.835335141,21.818181818,13.000000000,false,,0.009540904,124.835335141,126.692965400,148.511147218,148.511147218,149.501033226,162.501033226
23,LOCAL_WINDOW_HPP_BASE_R023_T00194,124.937944858,21.818181818,13.000000000,false,,0.745713773,124.937944858,127.457237920,149.275419738,149.275419738,149.631752528,162.631752528
23,LOCAL_WINDOW_HPP_BASE_R023_T00195,125.668215561,21.818181818,13.000000000,false,,0.044779909,125.668215561,128.383733271,150.201915089,150.201915089,150.356132268,163.356132268
23,LOCAL_WINDOW_HPP_BASE_R023_T00196,125.898069885,21.818181818,13.000000000,false,,0.519842244,125.898069885,129.433100569,151.251282387,151.251282387,151.251282387,164.251282387
23,LOCAL_WINDOW_HPP_BASE_R023_T00197,126.754262216,21.818181818,13.000000000,false,,0.874616666,126.754262216,130.052318620,151.870500438,151.870500438,151.870500438,164.870500438
23,LOCAL_WINDOW_HPP_BASE_R023_T00198,126.939406986,21.818181818,13.000000000,false,,0.653215531,126.939406986,132.664764918,154.482946736,154.482946736,154.482946736,167.482946736
23,LOCAL_WINDOW_HPP_BASE_R023_T00199,128.492830082,21.818181818,13.000000000,false,,0.508134322,128.492830082,133.232437193,155.050619011,155.050619011,155.050619011,168.050619011
23,LOCAL_WINDOW_HPP_BASE_R023_T00200,130.262947103,21.818181818,13.000000000,false,,0.668033694,130.262947103,134.039546416,155.857728234,155.857728234,155.857728234,168.857728234
23,LOCAL_WINDOW_HPP_BASE_R023_T00201,131.219031796,21.818181818,13.000000000,false,,0.452119823,131.219031796,134.205435557,156.023617375,156.023617375,156.023617375,169.023617375
23,LOCAL_WINDOW_HPP_BASE_R023_T00202,131.634752866,21.818181818,13.000000000,false,,0.806070523,131.634752866,134.214331084,156.032512902,156.032512902,156.032512902,169.032512902
23,LOCAL_WINDOW_HPP_BASE_R023_T00203,131.813316457,21.818181818,13.000000000,false,,0.934614676,131.813316457,134.626081541,156.444263359,156.444263359,156.444263359,169.444263359
23,LOCAL_WINDOW_HPP_BASE_R023_T00204,132.640962187,21.818181818,13.000000000,false,,0.376069369,132.640962187,134.833922441,156.652104259,156.652104259,158.664764918,171.664764918
23,LOCAL_WINDOW_HPP_BASE_R023_T00205,133.779964678,21.818181818,13.000000000,false,,0.032706904,133.779964678,135.233565234,157.051747052,157.051747052,159.232437193,172.232437193
23,LOCAL_WINDOW_HPP_BASE_R023_T00206,134.396133465,21.818181818,13.000000000,false,,0.746466980,134.396133465,135.679555694,157.497737512,157.497737512,160.039546416,173.039546416
23,LOCAL_WINDOW_HPP_BASE_R023_T00207,134.754541711,21.818181818,13.000000000,false,,0.193987437,134.754541711,136.149157752,157.967339570,157.967339570,160.205435557,173.205435557
23,LOCAL_WINDOW_HPP_BASE_R023_T00208,134.984569328,21.818181818,13.000000000,false,,0.798379830,134.984569328,136.501033226,158.319215044,158.319215044,160.214331084,173.214331084
23,LOCAL_WINDOW_HPP_BASE_R023_T00209,136.004701749,21.818181818,13.000000000,false,,0.450821943,136.004701749,136.631752528,158.449934346,158.449934346,160.626081541,173.626081541
23,LOCAL_WINDOW_HPP_BASE_R023_T00210,136.427914322,21.818181818,13.000000000,false,,0.575482427,136.427914322,137.356132268,159.174314086,159.174314086,160.833922441,173.833922441
23,LOCAL_WINDOW_HPP_BASE_R023_T00211,137.884203760,21.818181818,13.000000000,false,,0.945654152,137.884203760,137.884203760,159.702385578,159.702385578,161.233565234,174.233565234
23,LOCAL_WINDOW_HPP_BASE_R023_T00212,138.210925859,21.818181818,13.000000000,false,,0.175882822,138.210925859,138.210925859,160.029107677,160.029107677,161.679555694,174.679555694
23,LOCAL_WINDOW_HPP_BASE_R023_T00213,138.890247809,21.818181818,13.000000000,false,,0.472748418,138.890247809,138.890247809,160.708429627,160.708429627,162.149157752,175.149157752
23,LOCAL_WINDOW_HPP_BASE_R023_T00214,139.999895966,21.818181818,13.000000000,false,,0.299207639,139.999895966,139.999895966,161.818077784,161.818077784,162.501033226,175.501033226
23,LOCAL_WINDOW_HPP_BASE_R023_T00215,140.070062554,21.818181818,13.000000000,false,,0.746514489,140.070062554,140.155098149,161.973279967,161.973279967,162.631752528,175.631752528
23,LOCAL_WINDOW_HPP_BASE_R023_T00216,141.878537852,21.818181818,13.000000000,false,,0.478322896,141.878537852,141.878537852,163.696719670,163.696719670,163.696719670,176.696719670
23,LOCAL_WINDOW_HPP_BASE_R023_T00217,142.447295920,21.818181818,13.000000000,false,,0.318871010,142.447295920,142.447295920,164.265477738,164.265477738,164.265477738,177.265477738
23,LOCAL_WINDOW_HPP_BASE_R023_T00218,143.140383256,21.818181818,13.000000000,false,,0.843542337,143.140383256,143.140383256,164.958565074,164.958565074,164.958565074,177.958565074
23,LOCAL_WINDOW_HPP_BASE_R023_T00219,143.238394882,21.818181818,13.000000000,false,,0.168664361,143.238394882,143.238394882,165.056576700,165.056576700,167.482946736,180.482946736
23,LOCAL_WINDOW_HPP_BASE_R023_T00220,143.976597142,21.818181818,13.000000000,false,,0.257533968,143.976597142,143.976597142,165.794778960,165.794778960,168.050619011,181.050619011
23,LOCAL_WINDOW_HPP_BASE_R023_T00221,144.040431067,21.818181818,13.000000000,false,,0.296251538,144.040431067,144.040431067,165.858612885,165.858612885,168.857728234,181.857728234
23,LOCAL_WINDOW_HPP_BASE_R023_T00222,144.979292312,21.818181818,13.000000000,false,,0.056784476,144.979292312,144.979292312,166.797474130,166.797474130,169.023617375,182.023617375
23,LOCAL_WINDOW_HPP_BASE_R023_T00223,147.633644011,21.818181818,13.000000000,false,,0.387897459,147.633644011,147.633644011,169.451825829,169.451825829,169.451825829,182.451825829
23,LOCAL_WINDOW_HPP_BASE_R023_T00224,147.808434568,21.818181818,13.000000000,false,,0.191392146,147.808434568,147.808434568,169.626616386,169.626616386,169.626616386,182.626616386
23,LOCAL_WINDOW_HPP_BASE_R023_T00225,148.739042458,21.818181818,13.000000000,false,,0.120163226,148.739042458,148.739042458,170.557224276,170.557224276,171.664764918,184.664764918
23,LOCAL_WINDOW_HPP_BASE_R023_T00226,150.198577284,21.818181818,13.000000000,false,,0.785737725,150.198577284,150.198577284,172.016759102,172.016759102,172.232437193,185.232437193
23,LOCAL_WINDOW_HPP_BASE_R023_T00227,150.234118430,21.818181818,13.000000000,false,,0.697142051,150.234118430,150.234118430,172.052300248,172.052300248,173.039546416,186.039546416
23,LOCAL_WINDOW_HPP_BASE_R023_T00228,150.280796176,21.818181818,13.000000000,false,,0.580451854,150.280796176,150.280796176,172.098977994,172.098977994,173.205435557,186.205435557
23,LOCAL_WINDOW_HPP_BASE_R023_T00229,150.718177772,21.818181818,13.000000000,false,,0.137015828,150.718177772,150.718177772,172.536359590,172.536359590,173.214331084,186.214331084
23,LOCAL_WINDOW_HPP_BASE_R023_T00230,152.624666087,21.818181818,13.000000000,false,,0.158911894,152.624666087,152.624666087,174.442847905,174.442847905,174.442847905,187.442847905
23,LOCAL_WINDOW_HPP_BASE_R023_T00231,153.566546541,21.818181818,13.000000000,false,,0.923379370,153.566546541,153.566546541,175.384728359,175.384728359,175.384728359,188.384728359
23,LOCAL_WINDOW_HPP_BASE_R023_T00232,153.927318283,21.818181818,13.000000000,false,,0.622735467,153.927318283,153.927318283,175.745500101,175.745500101,175.745500101,188.745500101
23,LOCAL_WINDOW_HPP_BASE_R023_T00233,155.053681804,21.818181818,13.000000000,false,,0.326143861,155.053681804,155.053681804,176.871863622,176.871863622,176.871863622,189.871863622
23,LOCAL_WINDOW_HPP_BASE_R023_T00234,156.956119130,21.818181818,13.000000000,false,,0.539493751,156.956119130,156.956119130,178.774300948,178.774300948,178.774300948,191.774300948
23,LOCAL_WINDOW_HPP_BASE_R023_T00235,157.178353919,21.818181818,13.000000000,false,,0.782253485,157.178353919,157.178353919,178.996535737,178.996535737,178.996535737,191.996535737
23,LOCAL_WINDOW_HPP_BASE_R023_T00236,157.245605166,21.818181818,13.000000000,false,,0.636872877,157.245605166,157.245605166,179.063786984,179.063786984,179.063786984,192.063786984
23,LOCAL_WINDOW_HPP_BASE_R023_T00237,158.449174818,21.818181818,13.000000000,false,,0.654218667,158.449174818,158.449174818,180.267356636,180.267356636,180.267356636,193.267356636
23,LOCAL_WINDOW_HPP_BASE_R023_T00238,158.465965519,21.818181818,13.000000000,false,,0.221116551,158.465965519,158.465965519,180.284147337,180.284147337,180.284147337,193.284147337
23,LOCAL_WINDOW_HPP_BASE_R023_T00239,158.588780547,21.818181818,13.000000000,false,,0.791497306,158.588780547,158.588780547,180.406962365,180.406962365,180.406962365,193.406962365
23,LOCAL_WINDOW_HPP_BASE_R023_T00240,160.199329807,21.818181818,13.000000000,false,,0.529764057,160.199329807,160.199329807,182.017511625,182.017511625,182.017511625,195.017511625
23,LOCAL_WINDOW_HPP_BASE_R023_T00241,160.354843053,21.818181818,13.000000000,false,,0.083584600,160.354843053,160.354843053,182.173024871,182.173024871,182.173024871,195.173024871
23,LOCAL_WINDOW_HPP_BASE_R023_T00242,160.377744521,21.818181818,13.000000000,false,,0.831058621,160.377744521,160.377744521,182.195926339,182.195926339,182.195926339,195.195926339
23,LOCAL_WINDOW_HPP_BASE_R023_T00243,160.735893494,21.818181818,13.000000000,false,,0.482462910,160.735893494,160.735893494,182.554075312,182.554075312,182.554075312,195.554075312
23,LOCAL_WINDOW_HPP_BASE_R023_T00244,161.187358884,21.818181818,13.000000000,false,,0.712164375,161.187358884,161.187358884,183.005540702,183.005540702,183.005540702,196.005540702
23,LOCAL_WINDOW_HPP_BASE_R023_T00245,161.602111043,21.818181818,13.000000000,false,,0.294608095,161.602111043,161.602111043,183.420292861,183.420292861,183.420292861,196.420292861
23,LOCAL_WINDOW_HPP_BASE_R023_T00246,163.852413101,21.818181818,13.000000000,false,,0.578352413,163.852413101,163.852413101,185.670594919,185.670594919,185.670594919,198.670594919
23,LOCAL_WINDOW_HPP_BASE_R023_T00247,163.934259912,21.818181818,13.000000000,false,,0.298458280,163.934259912,163.934259912,185.752441730,185.752441730,185.752441730,198.752441730
23,LOCAL_WINDOW_HPP_BASE_R023_T00248,165.096306615,21.818181818,13.000000000,false,,0.354068890,165.096306615,165.096306615,186.914488433,186.914488433,186.914488433,199.914488433
23,LOCAL_WINDOW_HPP_BASE_R023_T00249,166.873563161,21.818181818,13.000000000,false,,0.972168238,166.873563161,166.873563161,188.691744979,188.691744979,188.691744979,201.691744979
23,LOCAL_WINDOW_HPP_BASE_R023_T00250,166.886274409,21.818181818,13.000000000,false,,0.938387598,166.886274409,166.886274409,188.704456227,188.704456227,188.704456227,201.704456227
23,LOCAL_WINDOW_HPP_BASE_R023_T00251,168.069553752,21.818181818,13.000000000,false,,0.749257547,168.069553752,168.069553752,189.887735570,189.887735570,189.887735570,202.887735570
23,LOCAL_WINDOW_HPP_BASE_R023_T00252,168.233289280,21.818181818,13.000000000,false,,0.341498163,168.233289280,168.233289280,190.051471098,190.051471098,190.051471098,203.051471098
23,LOCAL_WINDOW_HPP_BASE_R023_T00253,168.246098207,21.818181818,13.000000000,false,,0.327705736,168.246098207,168.246098207,190.064280025,190.064280025,190.064280025,203.064280025
23,LOCAL_WINDOW_HPP_BASE_R023_T00254,168.655460745,21.818181818,13.000000000,false,,0.100942684,168.655460745,168.655460745,190.473642563,190.473642563,190.473642563,203.473642563
23,LOCAL_WINDOW_HPP_BASE_R023_T00255,168.908439673,21.818181818,13.000000000,false,,0.103064523,168.908439673,168.908439673,190.726621491,190.726621491,191.774300948,204.774300948
23,LOCAL_WINDOW_HPP_BASE_R023_T00256,169.402515836,21.818181818,13.000000000,false,,0.547265469,169.402515836,169.402515836,191.220697654,191.220697654,191.996535737,204.996535737
23,LOCAL_WINDOW_HPP_BASE_R023_T00257,169.488474630,21.818181818,13.000000000,false,,0.380786611,169.488474630,169.488474630,191.306656448,191.306656448,192.063786984,205.063786984
23,LOCAL_WINDOW_HPP_BASE_R023_T00258,170.374959447,21.818181818,13.000000000,false,,0.525181765,170.374959447,170.374959447,192.193141265,192.193141265,193.267356636,206.267356636
23,LOCAL_WINDOW_HPP_BASE_R023_T00259,171.076111779,21.818181818,13.000000000,false,,0.140374793,171.076111779,171.076111779,192.894293597,192.894293597,193.284147337,206.284147337
23,LOCAL_WINDOW_HPP_BASE_R023_T00260,171.921944965,21.818181818,13.000000000,false,,0.060530539,171.921944965,171.921944965,193.740126783,193.740126783,193.740126783,206.740126783
23,LOCAL_WINDOW_HPP_BASE_R023_T00261,173.393737324,21.818181818,13.000000000,false,,0.407926258,173.393737324,173.393737324,195.211919142,195.211919142,195.211919142,208.211919142
23,LOCAL_WINDOW_HPP_BASE_R023_T00262,174.865483432,21.818181818,13.000000000,false,,0.243004386,174.865483432,174.865483432,196.683665250,196.683665250,196.683665250,209.683665250
23,LOCAL_WINDOW_HPP_BASE_R023_T00263,175.118840501,21.818181818,13.000000000,false,,0.268594349,175.118840501,175.118840501,196.937022319,196.937022319,196.937022319,209.937022319
23,LOCAL_WINDOW_HPP_BASE_R023_T00264,175.594877187,21.818181818,13.000000000,false,,0.833423139,175.594877187,175.594877187,197.413059005,197.413059005,197.413059005,210.413059005
23,LOCAL_WINDOW_HPP_BASE_R023_T00265,175.869878761,21.818181818,13.000000000,false,,0.881458016,175.869878761,175.869878761,197.688060579,197.688060579,197.688060579,210.688060579
23,LOCAL_WINDOW_HPP_BASE_R023_T00266,175.975854578,21.818181818,13.000000000,false,,0.131237709,175.975854578,175.975854578,197.794036396,197.794036396,197.794036396,210.794036396
23,LOCAL_WINDOW_HPP_BASE_R023_T00267,176.374450648,21.818181818,13.000000000,false,,0.601938144,176.374450648,176.374450648,198.192632466,198.192632466,198.670594919,211.670594919
23,LOCAL_WINDOW_HPP_BASE_R023_T00268,176.468042303,21.818181818,13.000000000,false,,0.797744854,176.468042303,176.468042303,198.286224121,198.286224121,198.752441730,211.752441730
23,LOCAL_WINDOW_HPP_BASE_R023_T00269,177.704004895,21.818181818,13.000000000,false,,0.167519703,177.704004895,177.704004895,199.522186713,199.522186713,199.914488433,212.914488433
23,LOCAL_WINDOW_HPP_BASE_R023_T00270,178.895042881,21.818181818,13.000000000,false,,0.233512378,178.895042881,178.895042881,200.713224699,200.713224699,201.691744979,214.691744979
23,LOCAL_WINDOW_HPP_BASE_R023_T00271,179.629190723,21.818181818,13.000000000,false,,0.448044734,179.629190723,179.629190723,201.447372541,201.447372541,201.704456227,214.704456227
23,LOCAL_WINDOW_HPP_BASE_R023_T00272,179.647847907,21.818181818,13.000000000,false,,0.880735003,179.647847907,179.647847907,201.466029725,201.466029725,202.887735570,215.887735570
