schema_version,scenario_id,reference_scenario_id,scenario_input_sample_id,reference_input_sample_id,metric,difference_direction,comparison_method,alignment_status,n_scenario,n_reference,difference_mean,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,analysis_status
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-1.9059829377,0.67249318684,12.178480992,0.95,-3.36884162971,-0.443124245691,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.4568455818,0.117582960247,17.8617162731,0.95,-0.704015373176,-0.209675790424,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-1.3226561887,0.580045350516,14.0800779259,0.95,-2.56606626976,-0.0792461076401,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-1.5657511879,0.270895946902,15.4322550217,0.95,-2.14174680424,-0.989755571555,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.0621437716,0.0157823796188,17.7479351497,0.95,-0.09533510832,-0.02895243488,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.0827079343,0.015924910979,17.620052073,0.95,-0.116216718677,-0.0491991499233,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.0105009427,0.00875369959339,17.9833070913,0.95,-0.0288930068407,0.0078911214407,COMPLETE
1.0,CAPACITY_BOTH_PLUS,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.6478033121,0.563974388575,11.4538128369,0.95,-1.88312839545,0.587521771253,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-1.2107751061,0.817904505305,11.0683338405,0.95,-3.00961572721,0.588065515012,COMPLETE
