schema_version,study_id,security_higher_capacity,security_lower_capacity,immigration_higher_capacity,immigration_lower_capacity,metric,contrast,n_pairs,mean_interaction,standard_deviation,standard_error,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,18,17,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,18,17,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.19701652478,0.473167375833,0.0669159720175,0.95,0.0625438444451,0.331489205115,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,17,16,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.00335234962,0.0157163612236,0.00222262911935,0.95,-0.00781889005958,0.00111419081958,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,17,16,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.01067831792,0.023375638257,0.00330581446522,0.95,-0.0173216008079,-0.00403503503214,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,17,16,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.4,1.35526185436,0.1916629695,0.95,-0.785161157382,-0.0148388426182,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,17,16,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0132545501611,0.0286566083287,0.004052656415,0.95,-0.0213986681373,-0.00511043218495,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,17,16,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02,0.141421356237,0.02,0.95,-0.0601915047426,0.0201915047426,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,17,16,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,17,16,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,17,16,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.01757239954,0.514142276482,0.072710698039,0.95,-0.128545218714,0.163690017794,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,21,20,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.11870589826,0.181705612777,0.0256970541949,0.95,-0.170346062037,-0.0670657344827,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,21,20,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.03788147444,0.0356081413513,0.00503575164299,0.95,-0.0480011962421,-0.0277617526379,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,21,20,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.04,0.347586430303,0.0491561443831,0.95,-0.138782970505,0.058782970505,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,21,20,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0481168700311,0.0445929108023,0.00630638992423,0.95,-0.0607900350585,-0.0354437050037,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,21,20,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02,0.318798765777,0.045084953823,0.95,-0.11060160677,0.0706016067699,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,21,20,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.05499876644,0.525352925478,0.0742961232244,0.95,-0.204302415886,0.0943048830065,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,21,20,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,21,20,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.07950815608,0.233159223138,0.0329736935554,0.95,-0.145771274126,-0.0132450380344,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,20,19,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.41565838958,0.329354650447,0.0465777813493,0.95,-0.50925994558,-0.32205683358,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,20,19,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.19343192898,0.155001887696,0.0219205771773,0.95,-0.237482978059,-0.149380879901,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,20,19,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.32,0.68332918532,0.0966373401445,0.95,-0.514200005736,-0.125799994264,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,20,19,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.232182805584,0.203462683682,0.0287739686699,0.95,-0.290006260497,-0.174359350671,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,20,19,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.42,0.85928304239,0.121520973246,0.95,-0.664205538628,-0.175794461372,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,20,19,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.25125683514,0.905690311598,0.128083952197,0.95,-0.508651173749,0.00613750346912,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,20,19,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,20,19,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.18806801228,0.388853643553,0.054992209649,0.95,-0.298578995026,-0.0775570295343,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,19,18,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.50311091314,1.37794267239,0.194870521547,0.95,-1.89471788769,-1.11150393859,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,19,18,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.74453672704,0.796385247536,0.112625881794,0.95,-0.970866910153,-0.518206543927,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,19,18,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.44,1.75150081417,0.247699620591,0.95,-1.93777102379,-0.942228976214,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,19,18,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.839883039167,0.939704174643,0.13289423884,0.95,-1.1069440107,-0.572822067638,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,19,18,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.58,2.60368655438,0.368216883738,0.95,-2.31995953145,-0.840040468548,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,19,18,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.83715112044,2.39683724333,0.338963973631,0.95,-2.51832472813,-1.15597751275,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,19,18,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,19,18,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.77524798606,1.73907108738,0.24594179177,0.95,-2.26948652058,-1.28100945154,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,18,17,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.1745944617,0.16635056387,0.0235255223533,0.95,-0.221870768862,-0.127318154538,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,18,17,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.11082252874,0.0891732703827,0.0126110048376,0.95,-0.136165291777,-0.085479765703,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,18,17,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.58,0.810391691639,0.114606692115,0.95,-0.810310770484,-0.349689229516,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,18,17,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.133042311938,0.11172454151,0.0158002361854,0.95,-0.164794075317,-0.101290548559,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,18,17,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.34,0.592814112036,0.0838365757207,0.95,-0.508475906534,-0.171524093466,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,18,17,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.18255589298,0.491420438321,0.0694973448701,0.95,-0.322216036277,-0.0428957496829,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,18,17,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,18,17,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.04611857562,0.678494509377,0.0959536137157,0.95,-0.238944581656,0.146707430416,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,17,16,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02248956028,0.081342698358,0.0115035947218,0.95,-0.0456068993709,0.000627778810894,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,17,16,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02717550498,0.0538736508565,0.00761888476958,0.95,-0.0424862271475,-0.0118647828125,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,17,16,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.54,1.16426380347,0.164651766105,0.95,-0.870880111915,-0.209119888085,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,17,16,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0335456543891,0.0650333281994,0.00919710147459,0.95,-0.0520279217658,-0.0150633870124,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,17,16,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.04,0.197948663722,0.027994168489,0.95,-0.0962563877794,0.0162563877794,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,17,16,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.0022162945,0.275784035494,0.0390017523281,0.95,-0.0761606611832,0.0805932501832,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,17,16,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,31,17,16,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.08262815802,0.558125283711,0.0789308345728,0.95,-0.0759892925834,0.241245608623,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,21,20,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.06934435952,0.196211159898,0.0277484483416,0.95,-0.125106954176,-0.0135817648639,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,21,20,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.04303103066,0.0434662941847,0.00614706227421,0.95,-0.0553840147873,-0.0306780465327,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,21,20,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.08,0.274047515618,0.0387561713321,0.95,-0.157883442195,-0.00211655780498,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,21,20,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0521177106105,0.0523402137391,0.00740202401273,0.95,-0.0669926347712,-0.0372427864499,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,21,20,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02,0.377424137532,0.0533758334065,0.95,-0.127262753075,0.0872627530748,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,21,20,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.12827352512,0.358447645787,0.0506921522072,0.95,-0.230143218912,-0.0264038313276,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,21,20,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,21,20,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.14734284764,0.351236245586,0.0496723062105,0.95,-0.247163084172,-0.0475226111083,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,20,19,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.18802456684,0.260652683041,0.0368618559425,0.95,-0.262101239737,-0.113947893943,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,20,19,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.10430813448,0.0702809095853,0.00993922155115,0.95,-0.124281747986,-0.0843345209745,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,20,19,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.18,0.481917936955,0.0681534882393,0.95,-0.31695956229,-0.0430404377103,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,20,19,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.126803210722,0.0905965777817,0.0128122909003,0.95,-0.152550473246,-0.101055948198,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,20,19,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.06,0.46991097724,0.0664554477121,0.95,-0.193547222095,0.0735472220945,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,20,19,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.25833525318,0.662386086263,0.0936755386721,0.95,-0.44658329602,-0.0700872103399,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,20,19,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,20,19,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02742668512,0.385803512131,0.0545608559267,0.95,-0.137070830107,0.0822174598669,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,19,18,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.98583720764,1.56629831138,0.221508031467,0.95,-2.4309742625,-1.54070015278,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,19,18,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.02862027302,0.908856460632,0.128531713288,0.95,-1.28691442123,-0.770326124811,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,19,18,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-2.04,2.42402936602,0.342809520502,0.95,-2.72890152345,-1.35109847655,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,19,18,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.12146139731,1.04293651999,0.147493497126,0.95,-1.41786067677,-0.825062117843,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,19,18,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-2.42,2.84346727121,0.402126997911,0.95,-3.22810445718,-1.61189554282,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,19,18,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-2.349737671,2.36733723588,0.33479204257,0.95,-3.02252746934,-1.67694787266,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,19,18,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,19,18,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-1.70130996462,1.49829444416,0.211890832337,0.95,-2.12712053426,-1.27549939498,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,18,17,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.90817876808,0.588814667541,0.0832709688561,0.95,-1.07551804506,-0.740839491095,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,31,30,18,17,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.520865857,0.320566520144,0.0453349520431,0.95,-0.611969854002,-0.429761859998,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
