schema_version,study_id,axis,fixed_security_capacity,fixed_immigration_capacity,higher_capacity,middle_capacity,lower_capacity,metric,contrast,n_pairs,mean_second_difference,standard_deviation,standard_error,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,32,31,30,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.44185623066,1.97309464663,0.279037720911,0.95,0.881108936492,2.00260352483,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,32,31,30,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.01036301574,1.07015172046,0.151342307687,0.95,0.706229261882,1.3144967696,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,32,31,30,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.12038289768,0.520590482339,0.0736226120567,0.95,-0.0275672804019,0.268333075762,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,31,30,29,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.67827789298,1.37571779668,0.194555876606,0.95,1.28730322112,2.06925256484,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,31,30,29,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.97528042666,0.630769084489,0.089204219401,0.95,0.796017836304,1.15454301702,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,31,30,29,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.24,2.15292871243,0.304470098394,0.95,1.62814442982,2.85185557018,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,31,30,29,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.12283951883,0.812549152762,0.114911803193,0.95,0.891915604681,1.35376343298,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,31,30,29,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.18,2.51274303322,0.355355527635,0.95,1.46588633129,2.89411366871,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,31,30,29,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.12947073614,2.42929760559,0.343554562087,0.95,1.43907199557,2.81986947671,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,31,30,29,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.54850176654,1.30778430912,0.184948630661,0.95,1.17683357822,1.92016995486,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,31,30,29,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.11966839856,0.590660328779,0.0835319847715,0.95,-0.048195409545,0.287532206665,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,30,29,28,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.25329510954,1.39263889697,0.196948881558,0.95,1.85751151418,2.6490787049,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,30,29,28,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.14255952416,0.740908585433,0.104780297,0.95,0.93199563397,1.35312341435,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,30,29,28,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.24,2.02595404586,0.286513168839,0.95,1.66423023079,2.81576976921,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,30,29,28,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.20946424926,0.970670109177,0.137273483299,0.95,0.933602856506,1.48532564201,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,30,29,28,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.6,2.61861468283,0.370328039909,0.95,1.85579794138,3.34420205862,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,30,29,28,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.5945845944,2.6378747398,0.373051823286,0.95,1.84490888816,3.34426030064,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,30,29,28,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.09373174728,1.43789934163,0.203349675025,0.95,1.68508527587,2.50237821869,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,19,30,29,28,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.10789283876,0.819644514032,0.115915238807,0.95,-0.125047554752,0.340833232272,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,36,35,34,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,36,35,34,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.00374918782,0.00989907025561,0.00139993994104,0.95,0.000935903181023,0.00656247245898,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,36,35,34,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.1,0.886405260428,0.125356634106,0.95,-0.151913587708,0.351913587708,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,36,35,34,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0212034648741,0.0299486060097,0.0042353724793,0.95,0.0126921652197,0.0297147645286,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,36,35,34,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,36,35,34,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,36,35,34,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.142874563,0.435127436778,0.0615363122452,0.95,0.0192127137278,0.266536412272,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,36,35,34,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.14907994804,0.381857162004,0.0540027577395,0.95,-0.25760255273,-0.04055734335,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,35,34,33,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.01433478106,0.0409280541414,0.00578810092482,0.95,0.00270315677147,0.0259664053485,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,35,34,33,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.00961973968,0.0136779081687,0.00193434832371,0.95,0.00573252118869,0.0135069581713,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,35,34,33,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.4,1.37023757809,0.193780856661,0.95,0.0105827890249,0.789417210975,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,35,34,33,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0536083601187,0.09045813044,0.0127927114895,0.95,0.0279004438936,0.0793162763437,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,35,34,33,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.02,0.141421356237,0.02,0.95,-0.0201915047426,0.0601915047426,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,35,34,33,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.01341829586,0.0948816799457,0.01341829586,0.95,-0.0135467792247,0.0403833709447,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,35,34,33,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.29633085464,0.544620004501,0.0770208996706,0.95,0.141551561921,0.451110147359,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,35,34,33,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.41253267028,0.91846812751,0.129891008253,0.95,-0.673558423991,-0.151506916569,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,34,33,32,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.04308419474,0.0679149581275,0.00960462548719,0.95,0.023782977199,0.062385412281,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,34,33,32,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0415786443,0.0489532787426,0.00692303907204,0.95,0.0276662764151,0.0554910121849,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,34,33,32,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.74,1.20898000524,0.170975592004,0.95,0.396411684155,1.08358831585,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,34,33,32,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0959734735335,0.0998356287988,0.0141188900255,0.95,0.0676005017624,0.124346445305,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,34,33,32,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.12,0.385449644664,0.0545108115095,0.95,0.0104564230346,0.229543576965,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,34,33,32,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0200819158,0.142140923781,0.0201017622179,0.95,-0.0203140877757,0.0604779193757,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,34,33,32,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.32008985342,0.49428575384,0.0699025616768,0.95,0.179615396462,0.460564310378,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,34,33,32,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.6207450958,0.805240223804,0.113878164547,0.95,-0.849591835324,-0.391898356276,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,33,32,31,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.1431056466,0.133678421461,0.0189049836627,0.95,0.105114659573,0.181096633627,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,33,32,31,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.0926623464,0.054800680361,0.00774998653938,0.95,0.0770881653624,0.108236527438,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,33,32,31,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.4,0.728431359085,0.103015750728,0.95,0.192982098304,0.607017901696,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,33,32,31,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.192778987426,0.158802053783,0.0224580018193,0.95,0.147647943095,0.237910031758,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,33,32,31,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.26,0.52721834535,0.0745599334326,0.95,0.110166204092,0.409833795908,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,33,32,31,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.18405789414,0.442623388447,0.0625963998965,0.95,0.0582657189745,0.309850069306,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,33,32,31,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.7573457235,0.928329809122,0.131285660642,0.95,0.493517310884,1.02117413612,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,33,32,31,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.70068587838,1.02316538475,0.144697436367,0.95,-0.991466263379,-0.409905493381,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,32,31,30,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.83549237704,0.562637571711,0.0795689684615,0.95,0.675592548376,0.995392205704,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,32,31,30,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.47963533084,0.297924470052,0.0421328826111,0.95,0.394966133276,0.564304528404,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,32,31,30,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.76,0.870374069242,0.123089481306,0.95,0.512642426417,1.00735757358,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,32,31,30,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.655058724794,0.444286635061,0.0628316184885,0.95,0.528793860171,0.781323589417,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,32,31,30,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.08,1.13999641961,0.161219839768,0.95,0.756016602269,1.40398339773,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,32,31,30,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.9292696801,0.941576328599,0.133159001391,0.95,0.661676648303,1.1968627119,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,32,31,30,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.01036301574,1.07015172046,0.151342307687,0.95,0.706229261882,1.3144967696,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,32,31,30,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.19432091912,1.12017524802,0.158416702798,0.95,-0.124029363971,0.512671202211,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,31,30,29,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.29427836876,2.03682769815,0.288050935494,0.95,2.71541834176,3.87313839576,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,31,30,29,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.78454563612,1.06165075335,0.150140089389,0.95,1.48282783038,2.08626344186,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,31,30,29,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.02,2.91715544981,0.412548080067,0.95,3.19095359417,4.84904640583,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,31,30,29,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.97904393402,1.20515746108,0.170435002625,0.95,1.63654197321,2.32154589484,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,31,30,29,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.2,3.36245779884,0.475523342203,0.95,3.24440006683,5.15559993317,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,31,30,29,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.18727613472,2.93218612157,0.414673738053,0.95,3.35395805924,5.0205942102,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,31,30,29,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.54850176654,1.30778430912,0.184948630661,0.95,1.17683357822,1.92016995486,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,31,30,29,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.62724030646,1.54414096808,0.218374509928,0.95,1.18840029889,2.06608031403,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,30,29,28,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.52505426742,1.32430932481,0.187285620792,0.95,2.14868972161,2.90141881323,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,30,29,28,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.27149979688,0.743915446753,0.105205531406,0.95,1.06008136616,1.4829182276,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,30,29,28,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.38,2.03930760559,0.288401647367,0.95,1.8004351911,2.9595648089,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,30,29,28,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.3590473573,0.95973661207,0.135727253309,0.95,1.08629323005,1.63180148455,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,30,29,28,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.8,2.64960528443,0.374710772817,0.95,2.04699050986,3.55300949014,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,30,29,28,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.9542061933,2.27896458024,0.322294261755,0.95,2.30653162581,3.60188076079,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,30,29,28,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.09373174728,1.43789934163,0.203349675025,0.95,1.68508527587,2.50237821869,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,18,30,29,28,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.29620534614,0.839097135708,0.118666254947,0.95,0.0577365787164,0.534674113564,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,36,35,34,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,36,35,34,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,SECURITY,,17,36,35,34,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,-0.06,0.842978199539,0.119215120257,0.95,-0.29957175356,0.17957175356,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
