schema_version,study_id,scenario_id,input_sample_id,replication_id,security_capacity,immigration_capacity,config_id,config_sha256,model_version,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,arrivals,completed_after_drain,rejected_or_dropped_count,total_queue_wait_p95_seconds,total_queue_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_p95_seconds,cutoff_backlog,cohort_clear_time_after_cutoff_seconds,security_utilization,immigration_utilization,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,35,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290351,202609290352,202609290353,202609290354,451,451,0,18.224663811,7.204167110,7.572305193,11.146891072,79,60.762598077,0.826531962,0.902871373,0,300,347.762598077,251,418,23,21,32,762.771052544,1762.21484796,2524.98590051,2.54257017515,5.87404949321,8.41661966836
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,36,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290361,202609290362,202609290363,202609290364,414,414,0,6.370652322,2.388868278,1.960896762,6.000711138,52,37.485430772,0.811054295,0.885964171,0,300,324.485430772,99,316,6,10,10,127.383017427,833.798805943,961.18182337,0.42461005809,2.77932935314,3.20393941123
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,37,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290371,202609290372,202609290373,202609290374,408,408,0,10.729903880,3.309121513,4.891567776,7.110286866,55,39.106219354,0.795479560,0.868950936,0,300,326.106219354,145,298,10,14,17,379.763650797,845.161659251,1224.92531005,1.26587883599,2.81720553084,4.08308436683
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,38,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290381,202609290382,202609290383,202609290384,406,406,0,8.222853885,2.932627885,1.724350152,7.126861274,48,35.743759459,0.799507793,0.873351221,0,300,322.743759459,79,301,7,12,12,106.939334877,956.425948396,1063.36528327,0.35646444959,3.18808649465,3.54455094424
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,39,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290391,202609290392,202609290393,202609290394,388,388,0,8.769645034,2.686728774,5.270500473,6.117331550,65,45.087175709,0.743374265,0.812033138,0,300,332.087175709,107,209,16,12,16,260.565078087,578.726343267,839.291421354,0.86855026029,1.92908781089,2.79763807118
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,40,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290401,202609290402,202609290403,202609290404,399,399,0,7.686727779,1.966616774,3.158663296,5.503267443,58,43.886767291,0.767117778,0.837969629,0,300,330.886767291,58,233,12,11,12,166.050731529,411.209372368,577.260103897,0.55350243843,1.37069790789,1.92420034632
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,41,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290411,202609290412,202609290413,202609290414,416,416,0,12.917320008,6.085604316,6.039155424,11.042191616,47,35.221238276,0.820477019,0.896257188,0,300,322.221238276,154,376,13,18,18,503.308888744,2010.97884883,2514.28773757,1.67769629581,6.70326282943,8.38095912524
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,42,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290421,202609290422,202609290423,202609290424,403,403,0,16.106940636,3.694896180,9.605904499,8.473328551,62,45.231418235,0.771790361,0.843073777,0,300,332.231418235,129,222,19,15,25,684.057268942,484.173253608,1168.23052255,2.28019089647,1.61391084536,3.89410174183
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,43,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290431,202609290432,202609290433,202609290434,407,407,0,9.805099105,4.542664928,5.086855171,7.158594237,56,39.804868899,0.791898333,0.865038942,0,300,326.804868899,147,324,13,13,17,477.799609898,1246.91962642,1724.71923631,1.59266536633,4.15639875472,5.74906412104
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,44,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290441,202609290442,202609290443,202609290444,366,366,0,2.977230399,0.506001406,0.000000000,2.923931532,42,33.476554778,0.725638632,0.792659423,0,300,320.476554778,13,112,3,6,6,8.276494862,158.798773964,167.075268826,0.0275883162067,0.529329246547,0.556917562753
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,45,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290451,202609290452,202609290453,202609290454,399,399,0,5.502562565,1.508797962,3.122207673,3.565341518,50,36.315929561,0.784386435,0.856833237,0,300,323.315929561,69,246,10,7,10,129.745857313,408.649852716,538.395710029,0.432486191043,1.36216617572,1.79465236676
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,46,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290461,202609290462,202609290463,202609290464,452,452,0,30.233531309,12.111784541,12.540907966,18.705638639,87,63.725614992,0.821616523,0.897501938,0,300,350.725614992,298,406,23,32,43,1945.47678965,2390.37793239,4335.85472204,6.48492263217,7.96792644131,14.4528490735
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,47,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290471,202609290472,202609290473,202609290474,385,385,0,4.484685877,1.373840943,0.975713562,3.897395412,38,34.574566537,0.760803360,0.831072004,0,300,321.574566537,45,221,5,8,8,51.084017385,477.844745739,528.928763124,0.17028005795,1.59281581913,1.76309587708
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,48,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290481,202609290482,202609290483,202609290484,416,416,0,14.180344420,4.807269563,8.100131075,7.959985252,54,38.677014095,0.812105076,0.887112003,0,300,325.677014095,147,320,18,18,20,765.925889935,1067.01945457,1832.94534451,2.55308629978,3.55673151524,6.10981781502
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,49,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290491,202609290492,202609290493,202609290494,423,423,0,13.820049277,8.137833079,6.354659207,11.555775483,60,44.618163383,0.811534188,0.886488388,0,300,331.618163383,235,381,16,19,20,818.676446566,2278.92342535,3097.59987192,2.72892148855,7.59641141784,10.3253329064
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I18,LOCAL_WINDOW_HPP_BASE,50,33,18,OP_RESPONSE_MLE_BASE_S33_I18,cd0af5c127fd6274277fc1426501411947d1acf54d3da6538ecbde56c0c213c8,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290501,202609290502,202609290503,202609290504,414,414,0,10.670633852,4.535923153,5.802939659,7.882574717,62,44.531321189,0.794467706,0.867845626,0,300,331.531321189,148,320,12,15,16,475.316141638,1118.59555869,1593.91170033,1.58438713879,3.72865186231,5.3130390011
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,1,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290011,202609290012,202609290013,202609290014,396,396,0,12.870940943,6.071049375,2.387179825,12.557158467,50,37.728547501,0.775232605,0.896647712,0,300,324.728547501,77,358,7,19,19,124.326785416,2160.75751664,2285.08430206,0.414422618053,7.20252505547,7.61694767352
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,2,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290021,202609290022,202609290023,202609290024,442,442,0,29.162102760,15.631120709,5.614205450,26.044471801,92,72.650665034,0.784196655,0.907015690,0,300,359.650665034,201,413,12,40,43,604.747966599,4690.3160366,5295.0640032,2.01582655533,15.6343867887,17.650213344
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,3,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290031,202609290032,202609290033,202609290034,393,393,0,9.967722894,3.995065887,3.492075593,8.301104806,46,34.877888735,0.775908830,0.897429845,0,300,321.877888735,84,342,10,16,16,203.59952194,1332.88794955,1536.48747149,0.678665073133,4.44295983184,5.12162490498
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,4,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290041,202609290042,202609290043,202609290044,410,410,0,15.763515592,5.074484233,2.844561460,13.887190012,72,52.969422529,0.767982615,0.888262245,0,300,339.969422529,107,345,9,21,22,170.558302219,1291.20872284,1461.76702506,0.568527674063,4.30402907614,4.8725567502
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,5,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290051,202609290052,202609290053,202609290054,388,388,0,17.083072073,9.520123573,2.886132747,16.567978711,47,37.900644286,0.759184482,0.878086169,0,300,324.900644286,102,364,8,25,25,180.420066654,3326.01557338,3506.43564004,0.60140022218,11.0867185779,11.6881188001
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,6,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290061,202609290062,202609290063,202609290064,419,419,0,25.933318016,12.465284722,3.404811110,24.840418967,78,60.215133000,0.769053735,0.889501121,0,300,347.215133,168,375,7,36,36,312.090168029,3755.97427672,4068.06444475,1.0403005601,12.5199142557,13.5602148158
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,7,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290071,202609290072,202609290073,202609290074,408,408,0,15.716909020,8.092701781,3.271721241,14.101600586,68,51.778930379,0.766822691,0.886920657,0,300,338.778930379,107,364,11,23,23,216.267734164,2484.81816464,2701.08589881,0.720892447213,8.28272721548,9.00361966269
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,8,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290081,202609290082,202609290083,202609290084,442,442,0,41.781753426,24.194665376,9.714566380,39.682090433,94,69.701775825,0.790451721,0.914250410,0,300,356.701775825,343,425,19,57,57,1551.85673188,7111.04534454,8662.90207642,5.17285577294,23.7034844818,28.8763402547
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,9,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290091,202609290092,202609290093,202609290094,395,395,0,16.924241759,6.212121144,6.117239583,12.941566597,53,39.319370597,0.769649620,0.890190333,0,300,326.319370597,137,346,11,21,21,440.386997212,1878.42200685,2318.80900406,1.46795665737,6.26140668951,7.72936334688
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,10,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290101,202609290102,202609290103,202609290104,394,394,0,11.321624001,5.176037192,2.615138531,10.844504973,63,45.764377073,0.753391283,0.871385653,0,300,332.764377073,69,304,7,17,17,117.072835933,1530.64908777,1647.7219237,0.390242786443,5.10216362589,5.49240641233
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,11,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290111,202609290112,202609290113,202609290114,409,409,0,25.982507369,15.408245139,4.852067186,24.598606868,61,47.680162227,0.777764315,0.899575932,0,300,334.680162227,180,380,10,36,40,454.895802299,5309.09099203,5763.98679433,1.516319341,17.6969699734,19.2132893144
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,12,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290121,202609290122,202609290123,202609290124,423,423,0,22.415660986,10.454993164,7.891064456,21.408019839,75,56.414524511,0.784674592,0.907568480,0,300,343.414524511,190,388,19,31,31,748.474466185,2726.85449099,3475.32895718,2.49491488728,9.08951496998,11.5844298573
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,13,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290131,202609290132,202609290133,202609290134,455,455,0,48.592772519,29.481680468,25.540815098,39.810545237,108,81.600724639,0.788327765,0.911793804,0,300,368.600724639,359,434,44,60,64,4696.12697071,6103.03906425,10799.166035,15.653756569,20.3434635475,35.9972201165
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,14,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290141,202609290142,202609290143,202609290144,374,374,0,10.635599188,4.470517338,3.391124986,9.228932025,38,33.719484820,0.740959814,0.857007196,0,300,320.71948482,95,292,8,16,16,188.041876076,1467.23970908,1655.28158516,0.626806253587,4.89079903027,5.51760528386
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,15,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290151,202609290152,202609290153,202609290154,386,386,0,14.862844659,4.867866785,4.460713701,12.054364516,55,42.169131789,0.745849312,0.862662476,0,300,329.169131789,81,287,10,18,20,196.686051424,1385.64409697,1582.3301484,0.655620171413,4.61881365658,5.27443382799
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,16,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290161,202609290162,202609290163,202609290164,401,401,0,15.436397580,4.031802014,3.063108630,11.451912086,71,53.422708657,0.750161097,0.867649563,0,300,340.422708657,112,287,9,20,22,212.081908758,854.328348739,1066.4102575,0.70693969586,2.84776116246,3.55470085832
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,17,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290171,202609290172,202609290173,202609290174,429,429,0,31.911656358,14.620330789,7.523660390,28.018275022,89,65.712680929,0.775571585,0.897039782,0,300,352.712680929,241,403,16,42,42,782.265064169,4018.2348835,4800.49994767,2.6075502139,13.3941162783,16.0016664922
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,18,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290181,202609290182,202609290183,202609290184,419,419,0,23.890617674,13.014344436,5.704900226,23.197817661,75,58.222272470,0.773332131,0.894449590,0,300,345.22227247,203,394,11,34,34,631.302154961,3810.07511876,4441.37727372,2.10434051654,12.7002503959,14.8045909124
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,19,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290191,202609290192,202609290193,202609290194,445,445,0,34.823331489,14.029982700,6.777734960,28.799835751,100,75.003366816,0.784565959,0.907442833,0,300,362.003366816,290,424,16,42,50,935.52975538,3475.91273806,4411.44249344,3.11843251793,11.5863757935,14.7048083115
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,20,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290201,202609290202,202609290203,202609290204,418,418,0,20.223143638,10.812733866,4.941542413,18.553152699,70,53.148662811,0.782570247,0.905134558,0,300,340.148662811,182,383,12,29,29,444.331419271,3290.41583574,3734.74725501,1.4811047309,10.9680527858,12.4491575167
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,21,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290211,202609290212,202609290213,202609290214,417,417,0,24.623062832,9.561416746,8.705328166,21.064688038,82,62.590975411,0.760367737,0.879454743,0,300,349.590975411,214,333,21,34,34,1033.65221,1844.93374492,2878.58595492,3.44550736667,6.14977914974,9.59528651641
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,22,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290221,202609290222,202609290223,202609290224,410,410,0,18.072215979,8.904730696,2.828089420,16.741902225,67,49.914194493,0.774688150,0.896017986,0,300,336.914194493,115,365,10,27,27,202.239991773,2769.88518767,2972.12517944,0.67413330591,9.23295062555,9.90708393146
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,23,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290231,202609290232,202609290233,202609290234,439,439,0,37.465801187,22.006709442,5.914875204,36.429225992,91,67.969410874,0.788782777,0.912320080,0,300,354.969410874,285,421,13,51,51,796.568169928,7066.61313095,7863.18130087,2.65522723309,23.5553771032,26.2106043362
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,24,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290241,202609290242,202609290243,202609290244,412,412,0,11.486418548,5.037535123,3.072029895,9.823398712,65,49.984945127,0.778309747,0.900206789,0,300,336.984945127,99,373,11,17,17,189.704394479,1462.53732741,1652.24172189,0.632347981597,4.87512442471,5.50747240631
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,25,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290251,202609290252,202609290253,202609290254,424,424,0,25.302364566,14.299749539,5.844997935,23.741927684,83,60.386877230,0.777860117,0.899686738,0,300,347.38687723,219,368,14,36,36,694.730668541,4298.52597204,4993.25664058,2.31576889514,14.3284199068,16.6441888019
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,26,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290261,202609290262,202609290263,202609290264,419,419,0,24.174621788,12.270600048,5.175895221,23.337854338,75,58.033691652,0.773739455,0.894920708,0,300,345.033691652,204,369,13,34,34,570.11986337,3558.71967071,4128.83953408,1.90039954457,11.8623989024,13.7627984469
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,CAPACITY_RESPONSE_S33_I17,LOCAL_WINDOW_HPP_BASE,27,33,17,OP_RESPONSE_MLE_BASE_S33_I17,edf2b9cf06b52490b88693d5fa8dde9e4bd6cf45a813ae0b4230cf66dfebc2be,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290271,202609290272,202609290273,202609290274,410,410,0,11.368854660,6.025807138,3.706166739,9.962485962,63,47.952570623,0.779055547,0.901069393,0,300,334.952570623,149,387,11,17,17,308.110623389,1805.58150837,2113.69213176,1.0270354113,6.01860502789,7.04564043919
