schema_version,study_id,comparator_id,security_capacity,immigration_capacity,arrival_rate_per_second,arrival_spacing_seconds,arrival_cutoff_seconds,deterministic_arrivals,security_service_seconds,immigration_service_seconds,security_throughput_capacity_per_second,immigration_throughput_capacity_per_second,system_bottleneck_throughput_capacity_per_second,security_throughput_headroom_per_second,immigration_throughput_headroom_per_second,security_offered_workload_a,immigration_offered_workload_a,security_rho,immigration_rho,security_capacity_minus_a,immigration_capacity_minus_a,security_beta,immigration_beta,ideal_security_wait_mean_seconds,ideal_security_wait_p95_seconds,ideal_immigration_wait_mean_seconds,ideal_immigration_wait_p95_seconds,ideal_total_queue_wait_mean_seconds,ideal_total_queue_wait_p95_seconds,ideal_peak_security_waiting_queue,ideal_peak_immigration_waiting_queue,ideal_peak_total_waiting_queue,anylogic_total_queue_wait_mean_estimate_seconds,anylogic_total_queue_wait_mean_ci_low_seconds,anylogic_total_queue_wait_mean_ci_high_seconds,anylogic_total_queue_wait_p95_estimate_seconds,anylogic_total_queue_wait_p95_ci_low_seconds,anylogic_total_queue_wait_p95_ci_high_seconds,anylogic_peak_total_waiting_queue_estimate,anylogic_peak_total_waiting_queue_ci_low,anylogic_peak_total_waiting_queue_ci_high,variability_congestion_penalty_mean_wait_seconds,variability_congestion_penalty_mean_wait_ci_low_seconds,variability_congestion_penalty_mean_wait_ci_high_seconds,variability_congestion_penalty_p95_wait_seconds,variability_congestion_penalty_p95_wait_ci_low_seconds,variability_congestion_penalty_p95_wait_ci_high_seconds,variability_congestion_penalty_peak_queue,variability_congestion_penalty_peak_queue_ci_low,variability_congestion_penalty_peak_queue_ci_high,interpretation_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,31,21,1.36421329697,0.733023202618,300,409,21.818181818,13,1.42083333335,1.61538461538,1.42083333335,0.0566200363732,0.251171318413,29.7646537519,17.7347728606,0.960150121028,0.844512993364,1.23534624813,3.26522713936,0.226432250575,0.775354982853,0,0,0,0,0,0,0,0,0,3.28377987884,2.42764058714,4.13991917054,9.33206562774,7.78184169562,10.8822895599,17.62,15.2906399141,19.9493600859,3.28377987884,2.42764058714,4.13991917054,9.33206562774,7.78184169562,10.8822895599,17.62,15.2906399141,19.9493600859,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,31,20,1.36421329697,0.733023202618,300,409,21.818181818,13,1.42083333335,1.53846153846,1.42083333335,0.0566200363732,0.17424824149,29.7646537519,17.7347728606,0.960150121028,0.886738643032,1.23534624813,2.26522713936,0.226432250575,0.53789677558,0,0,0,0,0,0,0,0,0,3.41456235656,2.5490094809,4.28011523222,9.48391963226,7.92806876461,11.0397704999,17.72,15.3926575315,20.0473424685,3.41456235656,2.5490094809,4.28011523222,9.48391963226,7.92806876461,11.0397704999,17.72,15.3926575315,20.0473424685,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,31,19,1.36421329697,0.733023202618,300,409,21.818181818,13,1.42083333335,1.46153846154,1.42083333335,0.0566200363732,0.0973251645665,29.7646537519,17.7347728606,0.960150121028,0.933409097928,1.23534624813,1.26522713936,0.226432250575,0.300438568307,0,0,0,0,0,0,0,0,0,3.71061620476,2.82612967793,4.59510273159,9.8707138994,8.30853169707,11.4328961017,18.04,15.6908607337,20.3891392663,3.71061620476,2.82612967793,4.59510273159,9.8707138994,8.30853169707,11.4328961017,18.04,15.6908607337,20.3891392663,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,31,18,1.36421329697,0.733023202618,300,409,21.818181818,13,1.42083333335,1.38461538462,1.38461538462,0.0566200363732,0.0204020876434,29.7646537519,17.7347728606,0.960150121028,0.985265158924,1.23534624813,0.265227139364,0.226432250575,0.0629803610335,0,0,0,0,0,0,0,0,0,5.26866438662,4.14221584744,6.3951129258,12.5201251378,10.6308765624,14.4093737132,20.58,17.8612908615,23.2987091385,5.26866438662,4.14221584744,6.3951129258,12.5201251378,10.6308765624,14.4093737132,20.58,17.8612908615,23.2987091385,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,31,17,1.36421329697,0.733023202618,300,409,21.818181818,13,1.42083333335,1.30769230769,1.30769230769,0.0566200363732,-0.0565209892797,29.7646537519,17.7347728606,0.960150121028,1.04322193298,1.23534624813,-0.734772860636,0.226432250575,-0.17447784624,0,0,6.21042493823,11.849322221,6.21042493823,11.849322221,0,17,17,10.0123051209,8.33300026845,11.6916099733,20.9566394717,18.1536498143,23.759629129,29.8,26.0139966503,33.5860033497,3.80188018265,2.12257533022,5.48118503507,9.10731725066,6.30432759331,11.910306908,12.8,9.01399665025,16.5860033497,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,31,16,1.36421329697,0.733023202618,300,409,21.818181818,13,1.42083333335,1.23076923077,1.23076923077,0.0566200363732,-0.133444066203,29.7646537519,17.7347728606,0.960150121028,1.10842330379,1.23534624813,-1.73477286064,0.226432250575,-0.411936053513,0,0,15.6233117593,30.5190901948,15.6233117593,30.5190901948,0,40,40,17.8248494675,15.6673483438,19.9823505911,35.6126698371,31.9210723175,39.3042673566,46.1,41.5202518977,50.6797481023,2.20153770819,0.0440365845252,4.35903883186,5.09357964224,1.40198212266,8.78517716181,6.1,1.5202518977,10.6797481023,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,30,21,1.36421329697,0.733023202618,300,409,21.818181818,13,1.37500000001,1.61538461538,1.37500000001,0.0107867030395,0.251171318413,29.7646537519,17.7347728606,0.992155125062,0.844512993364,0.235346248132,3.26522713936,0.0431376876803,0.775354982853,0,0,0,0,0,0,0,0,0,5.08720576772,3.9306915944,6.24371994104,12.6112887612,10.6321359595,14.5904415629,21.82,18.9921662394,24.6478337606,5.08720576772,3.9306915944,6.24371994104,12.6112887612,10.6321359595,14.5904415629,21.82,18.9921662394,24.6478337606,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,30,20,1.36421329697,0.733023202618,300,409,21.818181818,13,1.37500000001,1.53846153846,1.37500000001,0.0107867030395,0.17424824149,29.7646537519,17.7347728606,0.992155125062,0.886738643032,0.235346248132,2.26522713936,0.0431376876803,0.53789677558,0,0,0,0,0,0,0,0,0,5.17495721478,4.01305887756,6.336855552,12.6937984062,10.7128244659,14.6747723465,21.84,19.0088631671,24.6711368329,5.17495721478,4.01305887756,6.336855552,12.6937984062,10.7128244659,14.6747723465,21.84,19.0088631671,24.6711368329,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,30,19,1.36421329697,0.733023202618,300,409,21.818181818,13,1.37500000001,1.46153846154,1.37500000001,0.0107867030395,0.0973251645665,29.7646537519,17.7347728606,0.992155125062,0.933409097928,0.235346248132,1.26522713936,0.0431376876803,0.300438568307,0,0,0,0,0,0,0,0,0,5.3667029285,4.19242808337,6.54097777363,12.8925681065,10.9072337437,14.8779024693,21.98,19.1546154492,24.8053845508,5.3667029285,4.19242808337,6.54097777363,12.8925681065,10.9072337437,14.8779024693,21.98,19.1546154492,24.8053845508,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,30,18,1.36421329697,0.733023202618,300,409,21.818181818,13,1.37500000001,1.38461538462,1.37500000001,0.0107867030395,0.0204020876434,29.7646537519,17.7347728606,0.992155125062,0.985265158924,0.235346248132,0.265227139364,0.0431376876803,0.0629803610335,0,0,0,0,0,0,0,0,0,5.89613083734,4.68822115263,7.10404052205,13.5561421372,11.5511718354,15.5611124391,22.48,19.6257389659,25.3342610341,5.89613083734,4.68822115263,7.10404052205,13.5561421372,11.5511718354,15.5611124391,22.48,19.6257389659,25.3342610341,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,30,17,1.36421329697,0.733023202618,300,409,21.818181818,13,1.37500000001,1.30769230769,1.30769230769,0.0107867030395,-0.0565209892797,29.7646537519,17.7347728606,0.992155125062,1.04322193298,0.235346248132,-0.734772860636,0.0431376876803,-0.17447784624,0,0,6.21042493823,11.849322221,6.21042493823,11.849322221,0,17,17,10.1189057146,8.42888562782,11.8089258014,21.084477703,18.2815132336,23.8874421725,30.76,26.9581127344,34.5618872656,3.90848077637,2.21846068959,5.59850086314,9.23515548202,6.43219101259,12.0381199515,13.76,9.9581127344,17.5618872656,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,30,16,1.36421329697,0.733023202618,300,409,21.818181818,13,1.37500000001,1.23076923077,1.23076923077,0.0107867030395,-0.133444066203,29.7646537519,17.7347728606,0.992155125062,1.10842330379,0.235346248132,-1.73477286064,0.0431376876803,-0.411936053513,0,0,15.6233117593,30.5190901948,15.6233117593,30.5190901948,0,40,40,17.8576945868,15.6970044787,20.0183846948,35.6417547164,31.9499460225,39.3335634103,46.5,41.8244368536,51.1755631464,2.23438282749,0.0736927194187,4.39507293556,5.12266452156,1.43085582768,8.81447321543,6.5,1.82443685355,11.1755631464,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,29,21,1.36421329697,0.733023202618,300,409,21.818181818,13,1.32916666668,1.61538461538,1.32916666668,-0.0350466302943,0.251171318413,29.7646537519,17.7347728606,1.02636737075,0.844512993364,-0.764653751868,3.26522713936,-0.140156875215,0.775354982853,3.67414296758,7.28661624715,0,0,3.67414296758,7.28661624715,10,0,10,7.80264866502,6.30297137881,9.30232595123,17.4587881551,14.945040405,19.9725359052,28.06,24.5824357667,31.5375642333,4.12850569744,2.62882841124,5.62818298365,10.1721719079,7.65842415784,12.685919658,18.06,14.5824357667,21.5375642333,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,29,20,1.36421329697,0.733023202618,300,409,21.818181818,13,1.32916666668,1.53846153846,1.32916666668,-0.0350466302943,0.17424824149,29.7646537519,17.7347728606,1.02636737075,0.886738643032,-0.764653751868,2.26522713936,-0.140156875215,0.53789677558,3.67414296758,7.28661624715,0,0,3.67414296758,7.28661624715,10,0,10,7.86627717114,6.36136265309,9.37119168919,17.5145369055,15.0049975066,20.0240763044,28.08,24.5974955814,31.5625044186,4.19213420356,2.68721968551,5.69704872161,10.2279206584,7.71838125945,12.7374600573,18.08,14.5974955814,21.5625044186,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,29,19,1.36421329697,0.733023202618,300,409,21.818181818,13,1.32916666668,1.46153846154,1.32916666668,-0.0350466302943,0.0973251645665,29.7646537519,17.7347728606,1.02636737075,0.933409097928,-0.764653751868,1.26522713936,-0.140156875215,0.300438568307,3.67414296758,7.28661624715,0,0,3.67414296758,7.28661624715,10,0,10,7.9980700789,6.4854993197,9.5106408381,17.5927002065,15.0795306987,20.1058697143,28.16,24.6748838588,31.6451161412,4.32392711132,2.81135635213,5.83649787052,10.3060839594,7.79291445159,12.8192534672,18.16,14.6748838588,21.6451161412,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,29,18,1.36421329697,0.733023202618,300,409,21.818181818,13,1.32916666668,1.38461538462,1.32916666668,-0.0350466302943,0.0204020876434,29.7646537519,17.7347728606,1.02636737075,0.985265158924,-0.764653751868,0.265227139364,-0.140156875215,0.0629803610335,3.67414296758,7.28661624715,0,0,3.67414296758,7.28661624715,10,0,10,8.30814292418,6.77770176096,9.8385840874,17.8864375054,15.3537742574,20.4191007535,28.4,24.9131627063,31.8868372937,4.6339999566,3.10355879338,6.16444111983,10.5998212583,8.06715801025,13.1324845063,18.4,14.9131627063,21.8868372937,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,29,17,1.36421329697,0.733023202618,300,409,21.818181818,13,1.32916666668,1.30769230769,1.30769230769,-0.0350466302943,-0.0565209892797,29.7646537519,17.7347728606,1.02636737075,1.04322193298,-0.764653751868,-0.734772860636,-0.140156875215,-0.17447784624,3.67414296758,7.28661624715,2.54244062459,4.60651274703,6.21658359217,11.8712256076,10,7,17,10.4184482778,8.71108324524,12.1258133104,21.3938199932,18.578469769,24.2091702173,32.02,28.1935101076,35.8464898924,4.20186468567,2.49449965308,5.90922971827,9.52259438559,6.70724416146,12.3379446097,15.02,11.1935101076,18.8464898924,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,29,16,1.36421329697,0.733023202618,300,409,21.818181818,13,1.32916666668,1.23076923077,1.23076923077,-0.0350466302943,-0.133444066203,29.7646537519,17.7347728606,1.02636737075,1.10842330379,-0.764653751868,-1.73477286064,-0.140156875215,-0.411936053513,3.67414296758,7.28661624715,11.9491687917,23.2324739477,15.6233117593,30.5190901948,10,30,38,17.9429608866,15.7739437283,20.111978045,35.7342163198,32.042519807,39.4259128327,47.32,42.5987627453,52.0412372547,2.31964912737,0.150631968984,4.48866628576,5.21512612502,1.52342961218,8.90682263786,9.32,4.59876274526,14.0412372547,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,28,21,1.36421329697,0.733023202618,300,409,21.818181818,13,1.28333333334,1.61538461538,1.28333333334,-0.080879963628,0.251171318413,29.7646537519,17.7347728606,1.06302334828,0.844512993364,-1.76465375187,3.26522713936,-0.32345143811,0.775354982853,8.81119940135,16.8159178812,0,0,8.81119940135,16.8159178812,23,0,23,11.6016830455,9.77736252934,13.4260035616,24.43412608,21.3218943987,27.5463577614,36.5,32.3440454712,40.6559545288,2.79048364413,0.966163127995,4.61480416027,7.61820819886,4.50597651755,10.7304398802,13.5,9.34404547117,17.6559545288,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,28,20,1.36421329697,0.733023202618,300,409,21.818181818,13,1.28333333334,1.53846153846,1.28333333334,-0.080879963628,0.17424824149,29.7646537519,17.7347728606,1.06302334828,0.886738643032,-1.76465375187,2.26522713936,-0.32345143811,0.53789677558,8.81119940135,16.8159178812,0,0,8.81119940135,16.8159178812,23,0,23,11.6604154945,9.83282663185,13.4880043571,24.4792834059,21.366174139,27.5923926728,36.52,32.3680175086,40.6719824914,2.84921609311,1.0216272305,4.67680495573,7.6633655247,4.55025625781,10.7764747916,13.52,9.36801750861,17.6719824914,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,28,19,1.36421329697,0.733023202618,300,409,21.818181818,13,1.28333333334,1.46153846154,1.28333333334,-0.080879963628,0.0973251645665,29.7646537519,17.7347728606,1.06302334828,0.933409097928,-1.76465375187,1.26522713936,-0.32345143811,0.300438568307,8.81119940135,16.8159178812,0,0,8.81119940135,16.8159178812,23,0,23,11.7719967535,9.94005983184,13.6039336751,24.5461274161,21.4309351122,27.6613197201,36.58,32.4304597569,40.7295402431,2.96079735211,1.12886043049,4.79273427374,7.73020953496,4.61501723099,10.8454018389,13.58,9.43045975686,17.7295402431,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,28,18,1.36421329697,0.733023202618,300,409,21.818181818,13,1.28333333334,1.38461538462,1.28333333334,-0.080879963628,0.0204020876434,29.7646537519,17.7347728606,1.06302334828,0.985265158924,-1.76465375187,0.265227139364,-0.32345143811,0.0629803610335,8.81119940135,16.8159178812,0,0,8.81119940135,16.8159178812,23,0,23,11.9916548079,10.1479881415,13.8353214743,24.7417871411,21.6245832259,27.8589910563,36.7,32.5345375317,40.8654624683,3.18045540655,1.33678874011,5.024122073,7.92586925988,4.80866534468,11.0430731751,13.7,9.53453753169,17.8654624683,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,28,17,1.36421329697,0.733023202618,300,409,21.818181818,13,1.28333333334,1.30769230769,1.28333333334,-0.080879963628,-0.0565209892797,29.7646537519,17.7347728606,1.06302334828,1.04322193298,-1.76465375187,-0.734772860636,-0.32345143811,-0.17447784624,8.81119940135,16.8159178812,0.202800135812,0.5386055555,9.01399953716,17.3545234367,23,1,24,12.5787157115,10.7081748565,14.4492565665,25.3778662285,22.2486499858,28.5070824711,37.2,33.0580498268,41.3419501732,3.56471617434,1.69417531931,5.43525702938,8.0233427918,4.89412654913,11.1525590345,13.2,9.0580498268,17.3419501732,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,DETERMINISTIC_IDEAL_CONTROL_V1,28,16,1.36421329697,0.733023202618,300,409,21.818181818,13,1.28333333334,1.23076923077,1.23076923077,-0.080879963628,-0.133444066203,29.7646537519,17.7347728606,1.06302334828,1.10842330379,-1.76465375187,-1.73477286064,-0.32345143811,-0.411936053513,8.81119940135,16.8159178812,6.81725349512,12.4534469421,15.6284528965,30.5190901948,23,17,39,18.152306007,15.9707008753,20.3339111387,35.9200561222,32.2177960422,39.6223162022,48.42,43.6898160488,53.1501839512,2.52385311056,0.342247978839,4.70545824227,5.4009659274,1.69870584742,9.10322600737,9.42,4.68981604878,14.1501839512,IDEAL_CONTROL_OVERLAY_NOT_CALIBRATED_FORECAST
