schema_version,study_id,axis,fixed_security_capacity,fixed_immigration_capacity,higher_capacity,lower_capacity,higher_scenario_id,lower_scenario_id,metric,contrast,n_pairs,mean_penalty,standard_deviation,standard_error,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,21,20,CAPACITY_RESPONSE_S36_I21,CAPACITY_RESPONSE_S36_I20,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,21,20,CAPACITY_RESPONSE_S36_I21,CAPACITY_RESPONSE_S36_I20,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.41797672516,0.839881556501,0.118777188799,0.95,1.17928502781,1.65666842251,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,20,19,CAPACITY_RESPONSE_S36_I20,CAPACITY_RESPONSE_S36_I19,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.38591032892,1.5748269635,0.222714165017,0.95,1.93834945794,2.8334711999,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,20,19,CAPACITY_RESPONSE_S36_I20,CAPACITY_RESPONSE_S36_I19,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.15341800624,0.99149497404,0.140218563931,0.95,0.871638252378,1.4351977601,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,20,19,CAPACITY_RESPONSE_S36_I20,CAPACITY_RESPONSE_S36_I19,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.94,2.54277688477,0.359602955653,0.95,2.21735080512,3.66264919488,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,20,19,CAPACITY_RESPONSE_S36_I20,CAPACITY_RESPONSE_S36_I19,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.36523828606,1.22105007896,0.1726825582,0.95,1.01821969322,1.7122568789,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,20,19,CAPACITY_RESPONSE_S36_I20,CAPACITY_RESPONSE_S36_I19,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.06,3.33448279501,0.47156707922,0.95,1.11235047495,3.00764952505,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,20,19,CAPACITY_RESPONSE_S36_I20,CAPACITY_RESPONSE_S36_I19,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.0926823336,2.68394682156,0.379567399574,0.95,1.3299130866,2.8554515806,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,20,19,CAPACITY_RESPONSE_S36_I20,CAPACITY_RESPONSE_S36_I19,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,20,19,CAPACITY_RESPONSE_S36_I20,CAPACITY_RESPONSE_S36_I19,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.56063321064,1.85433336711,0.262242339693,0.95,2.03363749867,3.08762892261,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,19,18,CAPACITY_RESPONSE_S36_I19,CAPACITY_RESPONSE_S36_I18,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,4.6206010064,2.89037950258,0.408761389295,0.95,3.79916424058,5.44203777222,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,19,18,CAPACITY_RESPONSE_S36_I19,CAPACITY_RESPONSE_S36_I18,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.53282924082,1.8842043095,0.266466728878,0.95,1.99734430095,3.06831418069,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,19,18,CAPACITY_RESPONSE_S36_I19,CAPACITY_RESPONSE_S36_I18,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,6.22,4.38592368044,0.620263275241,0.95,4.97353428158,7.46646571842,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,19,18,CAPACITY_RESPONSE_S36_I19,CAPACITY_RESPONSE_S36_I18,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.8798150448,2.24910589377,0.318071605818,0.95,2.24062622211,3.51900386749,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,19,18,CAPACITY_RESPONSE_S36_I19,CAPACITY_RESPONSE_S36_I18,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,5.44,5.55183367392,0.78514784777,0.95,3.86218632764,7.01781367236,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,19,18,CAPACITY_RESPONSE_S36_I19,CAPACITY_RESPONSE_S36_I18,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,5.2315570741,4.65393662484,0.658166029328,0.95,3.90892291964,6.55419122856,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,19,18,CAPACITY_RESPONSE_S36_I19,CAPACITY_RESPONSE_S36_I18,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,19,18,CAPACITY_RESPONSE_S36_I19,CAPACITY_RESPONSE_S36_I18,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,4.87051084236,3.15032952003,0.445523873318,0.95,3.97519709899,5.76582458573,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,18,17,CAPACITY_RESPONSE_S36_I18,CAPACITY_RESPONSE_S36_I17,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,8.67888359758,4.21463047743,0.596038758158,0.95,7.48109886882,9.87666832634,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,18,17,CAPACITY_RESPONSE_S36_I18,CAPACITY_RESPONSE_S36_I17,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,4.9139667943,2.41627560697,0.341712973381,0.95,4.22726886479,5.60066472381,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,18,17,CAPACITY_RESPONSE_S36_I18,CAPACITY_RESPONSE_S36_I17,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,11.28,5.49968459207,0.777772853888,0.95,9.71700693272,12.8429930673,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,18,17,CAPACITY_RESPONSE_S36_I18,CAPACITY_RESPONSE_S36_I17,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,5.18788008414,2.60315217399,0.368141310938,0.95,4.44807242191,5.92768774636,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,18,17,CAPACITY_RESPONSE_S36_I18,CAPACITY_RESPONSE_S36_I17,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,11.64,6.05673853098,0.856552177426,0.95,9.91869395494,13.3613060451,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,18,17,CAPACITY_RESPONSE_S36_I18,CAPACITY_RESPONSE_S36_I17,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,10.1478218193,5.51947524756,0.780571675228,0.95,8.57920430992,11.7164393286,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,18,17,CAPACITY_RESPONSE_S36_I18,CAPACITY_RESPONSE_S36_I17,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,18,17,CAPACITY_RESPONSE_S36_I18,CAPACITY_RESPONSE_S36_I17,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,8.95572285516,4.24929095005,0.600940489203,0.95,7.74808772907,10.1633579813,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,17,16,CAPACITY_RESPONSE_S36_I17,CAPACITY_RESPONSE_S36_I16,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,14.6824988805,4.02260836691,0.56888273086,0.95,13.5392862318,15.8257115293,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,17,16,CAPACITY_RESPONSE_S36_I17,CAPACITY_RESPONSE_S36_I16,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,7.8531668141,2.1995067578,0.311057228741,0.95,7.22807390989,8.47825971831,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,17,16,CAPACITY_RESPONSE_S36_I17,CAPACITY_RESPONSE_S36_I16,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,17.42,4.80684036408,0.679789883504,0.95,16.0539110837,18.7860889163,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,17,16,CAPACITY_RESPONSE_S36_I17,CAPACITY_RESPONSE_S36_I16,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,7.58963552248,2.1729099095,0.307295866383,0.95,6.97210135893,8.20716968604,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,17,16,CAPACITY_RESPONSE_S36_I17,CAPACITY_RESPONSE_S36_I16,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,16.5,4.59036257516,0.649175301,0.95,15.1954333906,17.8045666094,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,17,16,CAPACITY_RESPONSE_S36_I17,CAPACITY_RESPONSE_S36_I16,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,16.7344314076,4.35205801964,0.615473947561,0.95,15.4975902035,17.9712726117,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,17,16,CAPACITY_RESPONSE_S36_I17,CAPACITY_RESPONSE_S36_I16,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,36,,17,16,CAPACITY_RESPONSE_S36_I17,CAPACITY_RESPONSE_S36_I16,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,14.9262602405,3.9654911311,0.560805133907,0.95,13.7992801305,16.0532403505,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,21,20,CAPACITY_RESPONSE_S35_I21,CAPACITY_RESPONSE_S35_I20,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.12105225662,0.706436521233,0.0999052109283,0.95,0.920285218678,1.32181929456,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,21,20,CAPACITY_RESPONSE_S35_I21,CAPACITY_RESPONSE_S35_I20,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.47582132138,0.422906480356,0.0598080080135,0.95,0.355632629494,0.596010013266,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,21,20,CAPACITY_RESPONSE_S35_I21,CAPACITY_RESPONSE_S35_I20,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.84,0.976457570893,0.138091953984,0.95,0.562493828827,1.11750617117,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,21,20,CAPACITY_RESPONSE_S35_I21,CAPACITY_RESPONSE_S35_I20,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.58248697049,0.577078764363,0.081611261512,0.95,0.418483000285,0.746490940696,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,21,20,CAPACITY_RESPONSE_S35_I21,CAPACITY_RESPONSE_S35_I20,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.68,1.23618900873,0.17482352618,0.95,0.32867897092,1.03132102908,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,21,20,CAPACITY_RESPONSE_S35_I21,CAPACITY_RESPONSE_S35_I20,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0.8007578549,1.13093559055,0.159938445033,0.95,0.479349516296,1.1221661935,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,21,20,CAPACITY_RESPONSE_S35_I21,CAPACITY_RESPONSE_S35_I20,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,21,20,CAPACITY_RESPONSE_S35_I21,CAPACITY_RESPONSE_S35_I20,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.30327950706,0.669665686472,0.0947050296064,0.95,1.11296262473,1.49359638939,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,20,19,CAPACITY_RESPONSE_S35_I20,CAPACITY_RESPONSE_S35_I19,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.29502934582,1.55805000827,0.220341545255,0.95,1.85223643277,2.73782225887,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,20,19,CAPACITY_RESPONSE_S35_I20,CAPACITY_RESPONSE_S35_I19,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.12336533092,0.966901748811,0.136740556665,0.95,0.848574894335,1.39815576751,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,20,19,CAPACITY_RESPONSE_S35_I20,CAPACITY_RESPONSE_S35_I19,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.24,2.23661551895,0.316305200071,0.95,1.60436090256,2.87563909744,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,20,19,CAPACITY_RESPONSE_S35_I20,CAPACITY_RESPONSE_S35_I19,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,1.32822056079,1.18561876879,0.167671814263,0.95,0.991271434887,1.6651696867,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,20,19,CAPACITY_RESPONSE_S35_I20,CAPACITY_RESPONSE_S35_I19,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2,3.1815796359,0.449943307086,0.95,1.09580507197,2.90419492803,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,20,19,CAPACITY_RESPONSE_S35_I20,CAPACITY_RESPONSE_S35_I19,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.0351338464,2.64788799317,0.374467911159,0.95,1.28261240504,2.78765528776,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,20,19,CAPACITY_RESPONSE_S35_I20,CAPACITY_RESPONSE_S35_I19,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,20,19,CAPACITY_RESPONSE_S35_I20,CAPACITY_RESPONSE_S35_I19,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.5171449833,1.84534846532,0.260971682697,0.95,1.99270275216,3.04158721444,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,CAPACITY_RESPONSE_S35_I19,CAPACITY_RESPONSE_S35_I18,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,4.6119598243,2.8854863283,0.408069389952,0.95,3.79191368322,5.43200596538,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,CAPACITY_RESPONSE_S35_I19,CAPACITY_RESPONSE_S35_I18,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.5265810912,1.8834359485,0.266358066224,0.95,1.99131451711,3.06184766529,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,CAPACITY_RESPONSE_S35_I19,CAPACITY_RESPONSE_S35_I18,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,5.98,4.47893026587,0.633416392692,0.95,4.70710210245,7.25289789755,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,CAPACITY_RESPONSE_S35_I19,CAPACITY_RESPONSE_S35_I18,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,2.87244790157,2.24716693814,0.317797396083,0.95,2.23381012398,3.51108567916,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,CAPACITY_RESPONSE_S35_I19,CAPACITY_RESPONSE_S35_I18,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,5.42,5.54053706967,0.783550266676,0.95,3.84539678704,6.99460321296,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,CAPACITY_RESPONSE_S35_I19,CAPACITY_RESPONSE_S35_I18,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,5.2315570741,4.65393662484,0.658166029328,0.95,3.90892291964,6.55419122856,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,CAPACITY_RESPONSE_S35_I19,CAPACITY_RESPONSE_S35_I18,security_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,CAPACITY_RESPONSE_S35_I19,CAPACITY_RESPONSE_S35_I18,immigration_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,4.8625550075,3.18869532548,0.450949617556,0.95,3.95633782287,5.76877219213,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,CAPACITY_RESPONSE_S35_I18,CAPACITY_RESPONSE_S35_I17,total_queue_wait_p95_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,8.67888359758,4.21463047743,0.596038758158,0.95,7.48109886882,9.87666832634,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,CAPACITY_RESPONSE_S35_I18,CAPACITY_RESPONSE_S35_I17,total_queue_wait_mean_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,4.91374559262,2.41642260868,0.341733762562,0.95,4.22700588568,5.60048529956,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,CAPACITY_RESPONSE_S35_I18,CAPACITY_RESPONSE_S35_I17,peak_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,11.32,5.43022531197,0.767949828293,0.95,9.7767470417,12.8632529583,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,CAPACITY_RESPONSE_S35_I18,CAPACITY_RESPONSE_S35_I17,time_weighted_mean_total_waiting_queue,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,5.18758824748,2.60330071179,0.368162317355,0.95,4.44773837128,5.92743812368,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,CAPACITY_RESPONSE_S35_I18,CAPACITY_RESPONSE_S35_I17,cutoff_backlog,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,11.64,6.05673853098,0.856552177426,0.95,9.91869395494,13.3613060451,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,CAPACITY_RESPONSE_S35_I18,CAPACITY_RESPONSE_S35_I17,cohort_clear_time_after_cutoff_seconds,LOWER_CAPACITY_MINUS_HIGHER_CAPACITY,50,10.1478218193,5.51947524756,0.780571675228,0.95,8.57920430992,11.7164393286,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
