schema_version,study_id,security_capacity,immigration_capacity,scenario_id,metric,estimand,n_replications,mean,standard_deviation,standard_error,ci_level,ci_low,ci_high,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,20,CAPACITY_RESPONSE_S33_I20,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.74744271626,1.75809193014,0.24863174515,0.95,1.24779851804,2.24708691448,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,20,CAPACITY_RESPONSE_S33_I20,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,13.06,6.27079398026,0.886824189373,0.95,11.2778600693,14.8421399307,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,20,CAPACITY_RESPONSE_S33_I20,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.37547929741,2.62011547584,0.370540284091,0.95,1.63085071814,3.12010787668,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,20,CAPACITY_RESPONSE_S33_I20,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,52.4,9.00566714999,1.27359366217,0.95,49.8406177143,54.9593822857,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,20,CAPACITY_RESPONSE_S33_I20,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,36.9761028547,3.55282801698,0.502445756639,0.95,35.9664003042,37.9858054052,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,20,CAPACITY_RESPONSE_S33_I20,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.32913806508,3.78654549219,0.53549839896,0.95,4.25301374301,6.40526238715,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,20,CAPACITY_RESPONSE_S33_I20,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.24150337246,0.686282657891,0.0970550242411,0.95,2.04646399911,2.43654274581,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,19,CAPACITY_RESPONSE_S33_I19,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,7.7792284028,4.55403210378,0.644037396465,0.95,6.48498679908,9.07347000652,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,19,CAPACITY_RESPONSE_S33_I19,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.61922918874,2.37592007676,0.336005839568,0.95,1.94400017401,3.29445820347,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,19,CAPACITY_RESPONSE_S33_I19,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,14.24,7.03217097143,0.994499156072,0.95,12.2414791226,16.2385208774,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,19,CAPACITY_RESPONSE_S33_I19,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.40730059333,3.34316187969,0.472794487146,0.95,2.45718449971,4.35741668695,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,19,CAPACITY_RESPONSE_S33_I19,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.82,9.99120020982,1.41296908411,0.95,50.9805323177,56.6594676823,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,19,CAPACITY_RESPONSE_S33_I19,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,38.4435391323,4.7127807036,0.666487838752,0.95,37.1041816757,39.7828965889,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,19,CAPACITY_RESPONSE_S33_I19,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.32913806508,3.78654549219,0.53549839896,0.95,4.25301374301,6.40526238715,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,19,CAPACITY_RESPONSE_S33_I19,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.07734887628,1.65089354348,0.233471603922,0.95,3.60817012247,4.54652763009,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,18,CAPACITY_RESPONSE_S33_I18,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.2621815396,6.6295233187,0.937556178937,0.95,10.378091859,14.1462712202,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,18,CAPACITY_RESPONSE_S33_I18,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.06566449326,3.90513196746,0.552269059124,0.95,3.95583826781,6.17549071871,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,18,CAPACITY_RESPONSE_S33_I18,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,18.7,9.21899104666,1.30376221696,0.95,16.0799917337,21.3200082663,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,18,CAPACITY_RESPONSE_S33_I18,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.18165831821,5.06629933173,0.716482922598,0.95,4.74183197913,7.62148465729,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,18,CAPACITY_RESPONSE_S33_I18,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,58.98,12.6208282661,1.78485465023,0.95,55.393200293,62.566799707,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,18,CAPACITY_RESPONSE_S33_I18,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,43.5517419306,7.95594537048,1.12514058444,0.95,41.2906872738,45.8127965874,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,18,CAPACITY_RESPONSE_S33_I18,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.32913806508,3.78654549219,0.53549839896,0.95,4.25301374301,6.40526238715,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,18,CAPACITY_RESPONSE_S33_I18,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,9.06463669604,4.7864962674,0.67691279376,0.95,7.704329508,10.4249438841,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,17,CAPACITY_RESPONSE_S33_I17,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,20.9273569613,9.83322687726,1.39062828117,0.95,18.1327848034,23.7219291192,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,17,CAPACITY_RESPONSE_S33_I17,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,9.96461821182,5.89018762166,0.832998321947,0.95,8.29064541146,11.6385910122,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,17,CAPACITY_RESPONSE_S33_I17,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,29.42,12.9048163766,1.82501663398,0.95,25.752491765,33.087508235,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,17,CAPACITY_RESPONSE_S33_I17,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,11.3501033226,7.1085540782,1.00530135863,0.95,9.32987460647,13.3703320388,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,17,CAPACITY_RESPONSE_S33_I17,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,70.62,15.9077570604,2.24969657818,0.95,66.0990654654,75.1409345346,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,17,CAPACITY_RESPONSE_S33_I17,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.686145454,11.8843898098,1.68070652496,0.95,50.3086392405,57.0636516674,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,17,CAPACITY_RESPONSE_S33_I17,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.32913806508,3.78654549219,0.53549839896,0.95,4.25301374301,6.40526238715,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,17,CAPACITY_RESPONSE_S33_I17,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,18.3712039278,8.48082548458,1.19936984204,0.95,15.9609799931,20.7814278625,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,16,CAPACITY_RESPONSE_S33_I16,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.6092292366,12.9909422968,1.83719667842,0.95,31.917244286,39.3012141873,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,16,CAPACITY_RESPONSE_S33_I16,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,17.8150163813,7.59116908408,1.0735534273,0.95,15.6576299981,19.9724027645,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,16,CAPACITY_RESPONSE_S33_I16,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,46.66,15.8919951612,2.24746750902,0.95,42.1435449476,51.1764550524,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,16,CAPACITY_RESPONSE_S33_I16,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,18.9363130792,8.63677297822,1.22142414809,0.95,16.4817693572,21.3908568013,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,16,CAPACITY_RESPONSE_S33_I16,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,87.1,18.153821209,2.56733801627,0.95,81.9407410972,92.2592589028,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,16,CAPACITY_RESPONSE_S33_I16,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,70.4205768616,14.6152549934,2.06690918293,0.95,66.2669673502,74.574186373,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,16,CAPACITY_RESPONSE_S33_I16,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.32913806508,3.78654549219,0.53549839896,0.95,4.25301374301,6.40526238715,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,16,CAPACITY_RESPONSE_S33_I16,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,33.4573183328,11.7464182651,1.66119440198,0.95,30.1190231985,36.7956134671,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,21,CAPACITY_RESPONSE_S32_I21,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,7.09406580436,4.43522756147,0.627235896964,0.95,5.83358807798,8.35454353074,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,21,CAPACITY_RESPONSE_S32_I21,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.1600986285,2.22542597363,0.314722759397,0.95,1.52763956466,2.79255769234,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,21,CAPACITY_RESPONSE_S32_I21,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,14.68,7.05500256729,0.997728031324,0.95,12.6749904549,16.6850095451,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,21,CAPACITY_RESPONSE_S32_I21,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.97836712671,3.28236112149,0.464195961462,0.95,2.04553041738,3.91120383604,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,21,CAPACITY_RESPONSE_S32_I21,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.4,9.89743318611,1.39970842445,0.95,50.587180611,56.212819389,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,21,CAPACITY_RESPONSE_S32_I21,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,37.8462625326,4.59972915222,0.650499935032,0.95,36.5390339714,39.1534910938,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,21,CAPACITY_RESPONSE_S32_I21,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.8978270258,4.45788430087,0.630440043778,0.95,5.63091032533,8.16474372627,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,21,CAPACITY_RESPONSE_S32_I21,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.06765799668,0.69413013006,0.0981648243983,0.95,0.870388396412,1.26492759695,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,20,CAPACITY_RESPONSE_S32_I20,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,7.36462570714,4.47146316433,0.632360385065,0.95,6.09384993637,8.63540147791,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,20,CAPACITY_RESPONSE_S32_I20,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.32876258066,2.2686246458,0.320831974202,0.95,1.68402659002,2.9734985713,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,20,CAPACITY_RESPONSE_S32_I20,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,14.82,7.03254823616,0.994552509362,0.95,12.8213719052,16.8186280948,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,20,CAPACITY_RESPONSE_S32_I20,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.18667735856,3.34489179983,0.4730391348,0.95,2.23606962707,4.13728509004,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,20,CAPACITY_RESPONSE_S32_I20,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.58,9.8521519456,1.39330469,0.95,50.7800493972,56.3799506028,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,20,CAPACITY_RESPONSE_S32_I20,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,38.1206023163,4.60428869671,0.651144751997,0.95,36.8120779469,39.4291266857,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,20,CAPACITY_RESPONSE_S32_I20,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.8978270258,4.45788430087,0.630440043778,0.95,5.63091032533,8.16474372627,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,20,CAPACITY_RESPONSE_S32_I20,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.86729616616,0.687502700993,0.0972275643912,0.95,1.67191006039,2.06268227193,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,19,CAPACITY_RESPONSE_S32_I19,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,8.16707836386,4.61911955503,0.653242152095,0.95,6.85433911116,9.47981761656,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,19,CAPACITY_RESPONSE_S32_I19,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.81824835784,2.45378131015,0.347017080792,0.95,2.12089142542,3.51560529026,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,19,CAPACITY_RESPONSE_S32_I19,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,15.46,7.24275852286,1.0242807332,0.95,13.4016308027,17.5183691973,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,19,CAPACITY_RESPONSE_S32_I19,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.78011152733,3.58487927091,0.506978488439,0.95,2.76130011121,4.79892294346,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,19,CAPACITY_RESPONSE_S32_I19,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,54.34,10.1571529034,1.4364383391,0.95,51.4533690841,57.2266309159,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,19,CAPACITY_RESPONSE_S32_I19,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,38.820637487,4.89925638553,0.692859482596,0.95,37.428284228,40.212990746,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,19,CAPACITY_RESPONSE_S32_I19,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.8978270258,4.45788430087,0.630440043778,0.95,5.63091032533,8.16474372627,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,19,CAPACITY_RESPONSE_S32_I19,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.89365239688,0.725792924405,0.102642619717,0.95,2.68738433002,3.09992046374,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,18,CAPACITY_RESPONSE_S32_I18,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.3196005154,6.62611368922,0.937073984513,0.95,10.4364798408,14.20272119,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,18,CAPACITY_RESPONSE_S32_I18,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.12083326674,3.92123736023,0.554546705612,0.95,4.00642993931,6.23523659417,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,18,CAPACITY_RESPONSE_S32_I18,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,19.44,9.41592225099,1.33161249496,0.95,16.7640245047,22.1159754953,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,18,CAPACITY_RESPONSE_S32_I18,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.38083477542,5.20541406115,0.736156716304,0.95,4.90147246769,7.86019708315,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,18,CAPACITY_RESPONSE_S32_I18,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,59.12,12.7000562428,1.79605917815,0.95,55.5106839512,62.7293160488,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,18,CAPACITY_RESPONSE_S32_I18,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,43.5852421422,7.9679448992,1.12683757407,0.95,41.3207772571,45.8497070274,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,18,CAPACITY_RESPONSE_S32_I18,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.8978270258,4.45788430087,0.630440043778,0.95,5.63091032533,8.16474372627,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,18,CAPACITY_RESPONSE_S32_I18,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,7.41269027446,3.53211257323,0.49951615049,0.95,6.40887498789,8.41650556103,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,17,CAPACITY_RESPONSE_S32_I17,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,20.930709311,9.83619356781,1.39104783457,0.95,18.1352940289,23.726124593,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,17,CAPACITY_RESPONSE_S32_I17,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,9.97529652974,5.89454761631,0.833614918304,0.95,8.30008463261,11.6505084269,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,17,CAPACITY_RESPONSE_S32_I17,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,29.24,13.0705464183,1.84845440124,0.95,25.5253918083,32.9546081917,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,17,CAPACITY_RESPONSE_S32_I17,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,11.4946853073,7.21066154626,1.01974153524,0.95,9.44543796985,13.5439326448,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,17,CAPACITY_RESPONSE_S32_I17,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,70.64,15.8960398097,2.24803950869,0.95,66.1223954712,75.1576045288,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,17,CAPACITY_RESPONSE_S32_I17,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.686145454,11.8843898098,1.68070652496,0.95,50.3086392405,57.0636516674,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,32,17,CAPACITY_RESPONSE_S32_I17,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.8978270258,4.45788430087,0.630440043778,0.95,5.63091032533,8.16474372627,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
