schema_version,study_id,scenario_id,input_sample_id,metric,estimand,n_replications,mean,standard_deviation,standard_error,ci_level,ci_low,ci_high,analysis_status
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,19.4,8.58570240075,1.21420167776,0.95,16.9599703755,21.8400296245,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,19.6,8.92828570971,1.26265027394,0.95,17.0626092763,22.1373907237,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.55267486741,1.06174634879,0.150153608625,0.95,0.25092989375,0.854419841069,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.4477946849,4.22348140721,0.597290468651,0.95,4.24749454973,6.64809482008,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.00046955231,4.97470880961,0.703530066741,0.95,4.58667295162,7.41426615301,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.2478467585,6.63015058961,0.93764488844,0.95,10.3635788095,14.1321147076,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,58.96,12.6474325861,1.78861706925,0.95,55.3656394289,62.5543605711,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,43.5383236347,7.96943207749,1.12704789284,0.95,41.2734360982,45.8032111712,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.72735430834,0.0229626310243,0.00324740642224,0.95,0.720828400809,0.733880215871,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_BASE,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.86676388414,0.0273638018649,0.00386982597155,0.95,0.858987177696,0.874540590584,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,79.1,21.0667064927,2.97928220365,0.95,73.1129082591,85.0870917409,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,93.74,5.94467691918,0.840704272304,0.95,92.0505415126,95.4294584874,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,150.74,23.0118070848,3.2543609674,0.95,144.200116787,157.279883213,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.5262052724,10.3050744056,1.45735759857,0.95,32.5975355306,38.4548750141,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,33.2905904766,2.42921597961,0.343543018429,0.95,32.6002149339,33.9809660193,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,68.816795749,11.1457902097,1.5762527678,0.95,65.6491972194,71.9843942786,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,105.517933758,15.7082407128,2.22148070571,0.95,101.053701142,109.982166374,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,201.86,23.9829956768,3.39170777524,0.95,195.044108043,208.675891957,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,145.554440619,16.8081369982,2.37702953011,0.95,140.777620937,150.3312603,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.7759489599,0.0038291874004,0.000541528875451,0.95,0.774860716882,0.777037202918,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.92467251062,0.00456311502536,0.000645321915553,0.95,0.923375687679,0.925969333561,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1,1.71428571429,0.242436610693,0.95,0.512805390579,1.48719460942,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.6,1.86262925863,0.263415555923,0.95,3.07064662174,4.12935337826,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.64,1.91407248279,0.270690726453,0.95,3.0960266192,4.1839733808,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.0156195398483,0.0479101198593,0.00677551412799,0.95,0.0020036344379,0.0292354452588,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.0877829653561,0.0881187976407,0.0124618798723,0.95,0.0627398801565,0.112826050556,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.103402505204,0.127552904061,0.0180387046843,0.95,0.0671523709609,0.139652639448,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.79862837584,1.0344927344,0.146299365516,0.95,0.504628793691,1.09262795799,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,33.86,6.82734597492,0.965532527274,0.95,31.9196897425,35.8003102575,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,34.0583166969,1.25904537685,0.178055904759,0.95,33.7004999599,34.4161334339,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.58332222204,0.0374132805612,0.00529103687825,0.95,0.572689485351,0.593954958729,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.61788946472,0.0396303638844,0.00560457980871,0.95,0.606626639922,0.629152289518,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,14.66,7.07282814433,1.0002489486,0.95,12.6499244819,16.6700755181,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,13.48,5.42947360924,0.767843521474,0.95,11.9369606733,15.0230393267,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,19.44,9.41592225099,1.33161249496,0.95,16.7640245047,22.1159754953,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.78423921339,3.19208498983,0.451428988487,0.95,1.87705869681,3.69141972998,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.59659556202,2.54428659655,0.359816461141,0.95,2.8735173118,4.31967381224,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.38083477542,5.20541406115,0.736156716304,0.95,4.90147246769,7.86019708315,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.3196005154,6.62611368922,0.937073984513,0.95,10.4364798408,14.20272119,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,59.12,12.7000562428,1.79605917815,0.95,55.5106839512,62.7293160488,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,43.5852421422,7.9679448992,1.12683757407,0.95,41.3207772571,45.8497070274,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.81816111816,0.025810248808,0.00365012039126,0.95,0.810825926609,0.825496309711,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.86664474002,0.027339744929,0.00386642380704,0.95,0.858874870481,0.874414609559,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,129.6,22.2893769884,3.15219392338,0.95,123.265429149,135.934570851,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,38.28,3.56879903197,0.50470439924,0.95,37.2657585372,39.2942414628,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,154.74,23.0118070848,3.2543609674,0.95,148.200116787,161.279883213,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,60.8078486925,10.8861715845,1.53953714972,0.95,57.7140329597,63.9016644252,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.2660739657,1.56502875225,0.221328488694,0.95,11.8212977156,12.7108502159,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,73.0739226582,11.2896913887,1.59660346768,0.95,69.865427866,76.2824174504,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,105.919652386,15.6416960407,2.21206986793,0.95,101.474331556,110.364973215,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,202.34,23.6958706469,3.35110216411,0.95,195.605708074,209.074291926,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,146.096981191,16.9688257445,2.39975435054,0.95,141.274494273,150.919468109,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.871887214,0.0033776901369,0.00047767752011,0.95,0.870927285084,0.872847142916,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.92355460448,0.0035778495999,0.000505984342831,0.95,0.922537790874,0.924571418086,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.18,2.38780917434,0.337687211871,0.95,1.50139214113,2.85860785887,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.44,1.72804006,0.244381768918,0.95,3.94889644878,4.93110355122,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.56,1.83124804102,0.258977581569,0.95,4.03956506511,5.08043493489,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.0499115629189,0.109746785874,0.015520539301,0.95,0.0187218714728,0.081101254365,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.162118029212,0.143216037438,0.0202538062494,0.95,0.121416481716,0.202819576709,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.212029592131,0.242645155635,0.0343152069943,0.95,0.143070601899,0.280988582364,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.55162506512,1.45030073895,0.205103497454,0.95,1.13945415559,1.96379597465,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,33.92,6.84176847886,0.967572177343,0.95,31.9755909123,35.8644090877,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,34.2105273322,1.48858881718,0.210518249405,0.95,33.7874750712,34.6335795932,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.62192270268,0.0397934446526,0.00562764291212,0.95,0.61061353084,0.63323187452,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.65393342994,0.0418416366261,0.00591730099885,0.95,0.642042168382,0.665824691498,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,21.82,9.95026407198,1.40717983998,0.95,18.9921662394,24.6478337606,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,17.34,5.37040263759,0.759489624548,0.95,15.8137484577,18.8662515423,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,30.76,13.3776542283,1.89188600425,0.95,26.9581127344,34.5618872656,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.74507302691,5.68825616923,0.804440902077,0.95,5.12848851036,8.36165754345,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.48107090488,2.50856679949,0.354764918996,0.95,4.76814410867,6.1939977011,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.2261439318,7.64834137238,1.08163880985,0.95,10.052509364,14.3997784996,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,21.084477703,9.86275680124,1.39480444307,0.95,18.2815132336,23.8874421725,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,70.94,15.9954202629,2.26209402717,0.95,66.3941518589,75.4858481411,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.9150662061,11.9154978815,1.68510587065,0.95,50.5287191765,57.3014132357,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.8472197474,0.0164667033072,0.00232874351447,0.95,0.8425399621,0.8518995327,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_BASE,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.8908266462,0.0173142541753,0.00244860530772,0.95,0.885905989608,0.895747302792,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,155.54,22.3763814988,3.16449821924,0.95,149.180702741,161.899297259,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.18,3.67390133515,0.519568109499,0.95,34.1358887931,36.2241112069,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_HIGH,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,177.58,23.174660687,3.2773919447,0.95,170.993834306,184.166165694,COMPLETE
1.0,TASK3_CAPACITY_AVAILABILITY_STRESS_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_HIGH,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,73.8845322232,10.9711850016,1.55155986246,0.95,70.7665559447,77.0025085018,COMPLETE
