schema_version,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,arrival_cutoff_seconds,drain_end_seconds,arrivals,completed_at_cutoff,security_queue_at_cutoff,security_in_service_at_cutoff,immigration_queue_at_cutoff,immigration_in_service_at_cutoff,wip_at_cutoff,completed_after_drain,rejected_or_dropped_count,technology_count,additional_check_count,security_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_mean_seconds,immigration_wait_p95_seconds,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,total_queue_wait_exceed_600_rate,total_queue_wait_exceed_900_rate,total_queue_wait_exceed_1200_rate,system_time_mean_seconds,system_time_p95_seconds,security_utilization,immigration_utilization,cutoff_backlog,cutoff_backlog_fraction,cohort_clear_time_after_cutoff_seconds,conservation_pass,run_status
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_IMMIGRATION_MINUS_3,adddb2957e2ff950388b3585d73083e35714c7580c83d613a5983ffb1effca18,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,43,300.000000000,334.595220486,274,248,0,20,0,6,26,274,0,0,0,0.000000000,0.000000000,0.154528660,1.273854317,0.154528660,1.273854317,0.000000000,0.000000000,0.000000000,34.972710478,36.092036135,0.496302983,0.591427722,26,0.094890511,34.595220486,true,COMPLETE
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_IMMIGRATION_MINUS_3,adddb2957e2ff950388b3585d73083e35714c7580c83d613a5983ffb1effca18,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,44,300.000000000,333.612131684,288,252,0,19,0,17,36,288,0,0,0,0.000000000,0.000000000,0.065748635,0.315720721,0.065748635,0.315720721,0.000000000,0.000000000,0.000000000,34.883930453,35.133902539,0.523198763,0.623478526,36,0.125000000,33.612131684,true,COMPLETE
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_IMMIGRATION_MINUS_3,adddb2957e2ff950388b3585d73083e35714c7580c83d613a5983ffb1effca18,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,45,300.000000000,335.272545013,294,252,0,27,0,15,42,294,0,0,0,0.000000000,0.000000000,0.073540829,0.753418008,0.073540829,0.753418008,0.000000000,0.000000000,0.000000000,34.891722647,35.571599826,0.531453651,0.633315601,42,0.142857143,35.272545013,true,COMPLETE
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_IMMIGRATION_MINUS_3,adddb2957e2ff950388b3585d73083e35714c7580c83d613a5983ffb1effca18,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,46,300.000000000,335.230534980,296,252,0,26,0,18,44,296,0,0,0,0.000000000,0.000000000,0.187338631,1.566202592,0.187338631,1.566202592,0.000000000,0.000000000,0.000000000,35.005520449,36.384384410,0.535136035,0.637703775,44,0.148648649,35.230534980,true,COMPLETE
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_IMMIGRATION_MINUS_3,adddb2957e2ff950388b3585d73083e35714c7580c83d613a5983ffb1effca18,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,47,300.000000000,329.184016045,265,230,0,13,4,18,35,265,0,0,0,0.000000000,0.000000000,0.218400068,1.836291530,0.218400068,1.836291530,0.000000000,0.000000000,0.000000000,35.036581886,36.654473348,0.487891431,0.581403955,35,0.132075472,29.184016045,true,COMPLETE
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_IMMIGRATION_MINUS_3,adddb2957e2ff950388b3585d73083e35714c7580c83d613a5983ffb1effca18,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,48,300.000000000,334.462782154,296,264,0,14,0,18,32,296,0,0,0,0.000000000,0.000000000,0.169236860,1.542491548,0.169236860,1.542491548,0.000000000,0.000000000,0.000000000,34.987418678,36.360673366,0.536364430,0.639167612,32,0.108108108,34.462782154,true,COMPLETE
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_IMMIGRATION_MINUS_3,adddb2957e2ff950388b3585d73083e35714c7580c83d613a5983ffb1effca18,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,49,300.000000000,330.242669127,247,233,0,11,0,3,14,247,0,0,0,0.000000000,0.000000000,0.048687542,0.010441470,0.048687542,0.010441470,0.000000000,0.000000000,0.000000000,34.866869360,34.828623288,0.453293846,0.540175167,14,0.056680162,30.242669127,true,COMPLETE
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_IMMIGRATION_MINUS_3,adddb2957e2ff950388b3585d73083e35714c7580c83d613a5983ffb1effca18,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_IMMIGRATION_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,50,300.000000000,334.204179571,295,266,0,17,0,12,29,295,0,0,0,0.000000000,0.000000000,0.116689047,0.865012699,0.116689047,0.865012699,0.000000000,0.000000000,0.000000000,34.934870865,35.683194517,0.534966017,0.637501170,29,0.098305085,34.204179571,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,1,300.000000000,334.854323649,396,354,0,24,0,18,42,396,0,0,0,0.530751155,3.015121874,1.809028607,4.889046934,2.339779762,6.068709092,0.000000000,0.000000000,0.000000000,37.157961580,40.886890910,0.806320782,0.854102754,42,0.106060606,34.854323649,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,2,300.000000000,353.943303908,442,367,13,32,12,18,75,442,0,0,0,2.221670901,7.065378700,5.641905012,10.388750376,7.863575912,15.485127435,0.000000000,0.000000000,0.000000000,42.681757730,50.303309253,0.851446074,0.901902137,75,0.169683258,53.943303908,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,3,300.000000000,334.760392420,393,350,0,29,0,14,43,393,0,0,0,0.769025665,4.741671735,1.161772059,3.799619995,1.930797724,7.202649919,0.000000000,0.000000000,0.000000000,36.748979542,42.020831737,0.800436824,0.847870118,43,0.109414758,34.760392420,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,4,300.000000000,344.663925773,410,347,7,32,6,18,63,410,0,0,0,0.787689619,4.429332134,1.577178872,5.255329781,2.364868491,8.775799318,0.000000000,0.000000000,0.000000000,37.183050309,43.593981136,0.811066763,0.859129978,63,0.153658537,44.663925773,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,5,300.000000000,333.557018640,388,356,0,18,0,14,32,388,0,0,0,0.831334221,3.928272299,2.372214402,5.563243241,3.203548623,6.595558506,0.000000000,0.000000000,0.000000000,38.021730441,41.413740324,0.793104146,0.840102911,32,0.082474227,33.557018640,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,6,300.000000000,346.321962930,419,355,1,32,13,18,64,419,0,0,0,1.357147157,4.868480426,5.363127225,11.054353138,6.720274383,13.283397174,0.000000000,0.000000000,0.000000000,41.538456201,48.101578992,0.824902399,0.873785505,64,0.152744630,46.321962930,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,7,300.000000000,339.866615257,408,352,4,32,2,18,56,408,0,0,0,0.806328375,4.354079751,1.512149274,4.062305908,2.318477650,6.410100704,0.000000000,0.000000000,0.000000000,37.136659468,41.228282522,0.818502923,0.867006800,56,0.137254902,39.866615257,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,8,300.000000000,353.825816755,442,368,0,31,25,18,74,442,0,0,0,6.246534347,13.689733065,9.004749388,16.957397748,15.251283735,26.588478995,0.000000000,0.000000000,0.000000000,50.069465553,61.406660813,0.851728794,0.902201612,74,0.167420814,53.825816755,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,9,300.000000000,337.741384818,395,343,1,32,1,18,52,395,0,0,0,1.532938686,7.158400495,1.396524289,4.180815972,2.929462975,10.356931762,0.000000000,0.000000000,0.000000000,37.747644793,45.175113580,0.797409479,0.844663374,52,0.131645570,37.741384818,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,10,300.000000000,336.189013621,394,342,0,32,2,18,52,394,0,0,0,0.552625609,3.487689608,1.399705322,4.563227203,1.952330931,6.381879442,0.000000000,0.000000000,0.000000000,36.770512749,41.200061260,0.799063481,0.846415391,52,0.131979695,36.189013621,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,11,300.000000000,334.795505588,409,365,0,20,6,18,44,409,0,0,0,2.078730175,6.235880443,5.751246518,11.620106375,7.829976693,15.057216217,0.000000000,0.000000000,0.000000000,42.648158511,49.875398035,0.832937216,0.882296458,44,0.107579462,34.795505588,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,12,300.000000000,346.243858147,423,359,1,32,13,18,64,423,0,0,0,2.771623664,9.808171817,3.503304046,9.499766116,6.274927710,15.150898556,0.000000000,0.000000000,0.000000000,41.093109528,49.969080374,0.832965218,0.882326120,64,0.151300236,46.243858147,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,13,300.000000000,363.994850644,455,367,20,32,18,18,88,455,0,0,0,13.673850734,28.913981527,7.539374240,16.186514643,21.213224974,37.568376537,0.000000000,0.000000000,0.000000000,56.031406792,72.386558355,0.852284784,0.902790549,88,0.193406593,63.994850644,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,14,300.000000000,333.719484820,374,343,0,17,0,14,31,374,0,0,0,0.827477696,4.175741549,1.341322379,4.154446862,2.168800075,6.770747552,0.000000000,0.000000000,0.000000000,36.986981893,41.588929370,0.764114808,0.809395685,31,0.082887701,33.719484820,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,15,300.000000000,334.257636044,386,341,0,29,0,16,45,386,0,0,0,0.789492014,5.822250399,1.314899370,4.573072454,2.104391384,9.422828847,0.000000000,0.000000000,0.000000000,36.922573202,44.241010665,0.787362172,0.834020671,45,0.116580311,34.257636044,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,16,300.000000000,347.236135759,401,337,9,32,5,18,64,401,0,0,0,0.920865703,4.947414586,1.378093743,4.915149388,2.298959446,9.708673803,0.000000000,0.000000000,0.000000000,37.117141264,44.526855621,0.787386630,0.834046579,64,0.159600998,47.236135759,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,17,300.000000000,350.573784907,429,359,8,32,12,18,70,429,0,0,0,2.984903061,9.445386197,4.303336088,10.104787527,7.288239149,17.535844520,0.000000000,0.000000000,0.000000000,42.106420967,52.354026338,0.834346470,0.883789224,70,0.163170163,50.573784907,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,18,300.000000000,343.342444453,419,359,0,31,11,18,60,419,0,0,0,2.535964523,7.610577363,4.017272200,9.182340672,6.553236723,13.479637483,0.000000000,0.000000000,0.000000000,41.371418541,48.297819301,0.832060885,0.881368197,60,0.143198091,43.342444453,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,19,300.000000000,361.027069672,445,360,22,32,13,18,85,445,0,0,0,4.068513345,11.741819971,4.557453434,11.280292044,8.625966778,22.887138557,0.000000000,0.000000000,0.000000000,43.444148596,57.705320375,0.840405378,0.890207178,85,0.191011236,61.027069672,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,20,300.000000000,339.280402270,418,363,0,29,8,18,55,418,0,0,0,1.717081545,6.896522727,3.091295885,7.222428838,4.808377430,12.131870496,0.000000000,0.000000000,0.000000000,39.626559248,46.950052314,0.840013152,0.889791709,55,0.131578947,39.280402270,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,21,300.000000000,354.162995222,417,344,17,32,6,18,73,417,0,0,0,3.746724946,10.558345592,2.940493128,8.665342003,6.687218074,17.093491796,0.000000000,0.000000000,0.000000000,41.505399892,51.911673614,0.802789071,0.850361756,73,0.175059952,54.162995222,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,22,300.000000000,335.352518491,410,359,0,29,4,18,51,410,0,0,0,0.825003270,4.211938294,2.027389318,4.940434216,2.852392588,7.530112812,0.000000000,0.000000000,0.000000000,37.670574406,42.348294630,0.833586865,0.882984605,51,0.124390244,35.352518491,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,23,300.000000000,351.331844884,439,368,0,29,24,18,71,439,0,0,0,3.650469516,7.657037061,9.431496013,17.011534488,13.081965529,20.960438135,0.000000000,0.000000000,0.000000000,47.900147347,55.778619953,0.851952893,0.902438991,71,0.161731207,51.331844884,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,24,300.000000000,343.933393179,412,352,7,32,3,18,60,412,0,0,0,0.757132605,4.052251664,1.805267698,5.307632289,2.562400303,7.396548780,0.000000000,0.000000000,0.000000000,37.380582121,42.214730598,0.816754338,0.865154595,60,0.145631068,43.933393179,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,25,300.000000000,345.497586915,424,357,7,32,10,18,67,424,0,0,0,3.011493220,8.531419131,5.119414102,10.840551607,8.130907322,16.231970017,0.000000000,0.000000000,0.000000000,42.949089140,51.050151835,0.836737853,0.886322318,67,0.158018868,45.497586915,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,26,300.000000000,344.886365373,419,358,0,30,13,18,61,419,0,0,0,2.109350673,6.162603367,4.929549142,10.582911510,7.038899815,12.444849643,0.000000000,0.000000000,0.000000000,41.857081633,47.263031461,0.828336075,0.877422657,61,0.145584726,44.886365373,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,27,300.000000000,343.057810857,410,350,6,32,4,18,60,410,0,0,0,1.159803104,4.821264762,1.711977803,4.522670027,2.871780907,8.318087662,0.000000000,0.000000000,0.000000000,37.689962725,43.136269480,0.814863984,0.863152220,60,0.146341463,43.057810857,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,28,300.000000000,341.678126683,392,332,3,32,7,18,60,392,0,0,0,0.785744840,4.471343038,1.367745771,4.857407764,2.153490611,7.428002313,0.000000000,0.000000000,0.000000000,36.971672429,42.246184131,0.782235403,0.828590094,60,0.153061224,41.678126683,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,29,300.000000000,345.964172658,424,361,3,32,10,18,63,424,0,0,0,2.086477541,5.681547686,4.002225908,9.050092826,6.088703449,13.692964289,0.000000000,0.000000000,0.000000000,40.906885267,48.511146107,0.835609384,0.885126977,63,0.148584906,45.964172658,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,30,300.000000000,347.522255445,408,343,9,32,6,18,65,408,0,0,0,1.319923456,5.893750008,1.493976779,4.542162396,2.813900235,9.857457750,0.000000000,0.000000000,0.000000000,37.632082053,44.675639568,0.800471952,0.847907327,65,0.159313725,47.522255445,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,31,300.000000000,345.337290332,425,363,7,32,5,18,62,425,0,0,0,1.805578128,9.221148342,2.852540229,5.983256667,4.658118356,13.645253822,0.000000000,0.000000000,0.000000000,39.476300174,48.463435640,0.839100599,0.888825079,62,0.145882353,45.337290332,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,32,300.000000000,341.449810648,395,335,2,32,8,18,60,395,0,0,0,0.638627729,3.669621770,1.353765776,5.099716196,1.992393504,6.952486151,0.000000000,0.000000000,0.000000000,36.810575322,41.770667969,0.788748956,0.835489635,60,0.151898734,41.449810648,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,33,300.000000000,342.828519755,428,369,0,28,13,18,59,428,0,0,0,1.637201820,5.717550109,5.637947303,10.261171904,7.275149122,14.146759090,0.000000000,0.000000000,0.000000000,42.093330940,48.964940908,0.851207426,0.901649347,59,0.137850467,42.828519755,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,34,300.000000000,347.453048921,426,360,10,32,6,18,66,426,0,0,0,1.041252923,6.173759695,1.897414643,5.319600922,2.938667566,11.713681590,0.000000000,0.000000000,0.000000000,37.756849384,46.531863408,0.835953365,0.885491342,66,0.154929577,47.453048921,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,35,300.000000000,360.762598077,451,370,22,32,9,18,81,451,0,0,0,2.847960847,9.275856223,4.614992510,9.818565860,7.462953356,18.224663811,0.000000000,0.000000000,0.000000000,42.281135174,53.042845629,0.852361086,0.902871373,81,0.179600887,60.762598077,true,COMPLETE
1.0,OP_AVAIL_MLE_BASE_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,7071f2692250bebc24fff2d420e42302f29c9fdd5e46636e2e812df089e0568a,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_BASE,36,300.000000000,337.485430772,414,362,0,32,2,18,52,414,0,0,0,0.628148262,3.085504696,1.775950698,5.016522533,2.404098959,6.370652322,0.000000000,0.000000000,0.000000000,37.222280777,41.188834140,0.836399742,0.885964171,52,0.125603865,37.485430772,true,COMPLETE
