schema_version,study_id,scenario_id,input_sample_id,replication_id,security_capacity,immigration_capacity,arrival_cutoff_seconds,config_id,config_sha256,model_version,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,arrival_guard,security_queue_capacity,immigration_queue_capacity,arrivals,completed_after_drain,rejected_or_dropped_count,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,arrival_window_time_weighted_mean_security_waiting_queue,arrival_window_time_weighted_mean_immigration_waiting_queue,arrival_window_time_weighted_mean_total_waiting_queue,arrival_window_peak_security_waiting_queue,arrival_window_peak_immigration_waiting_queue,arrival_window_peak_total_waiting_queue,security_waiting_at_cutoff,immigration_waiting_at_cutoff,total_waiting_at_cutoff,cutoff_backlog,late_arrival_count,late_arrival_total_queue_wait_p95_seconds,cohort_clear_time_after_cutoff_seconds,queue_mean_window_50_60,queue_mean_window_60_70,queue_mean_window_70_80,queue_mean_window_80_90,queue_mean_window_90_100,arrival_window_queue_growth_intercept,arrival_window_queue_growth_slope_travellers_per_second,security_rho_proxy,immigration_rho_proxy,rho_regime,steady_state_claim_status
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,40,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290401,202609290402,202609290403,202609290404,10914,10914,10914,9854,9854,0,30.0583525275,69.858747022,39.3841735415,1.68229464409,41.0664681856,110,7,112,34,2,36,84,1927,57.260867365,60.417555392,35.6350219685,84.9294099641,93.2577591129,69.4760992292,50.3899732509,56.1952088326,0.00195230442083,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,41,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290411,202609290412,202609290413,202609290414,10914,10914,10914,9735,9735,0,10.123847464,24.620536596,12.1522225873,1.5023849668,13.6546075541,47,7,47,23,3,26,74,1933,16.043701341,52.672630314,23.5506484357,18.624397428,8.54198532116,6.33185949998,8.00540810107,45.5481237052,-0.00602541924963,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,42,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290421,202609290422,202609290423,202609290424,10914,10914,10914,9816,9816,0,19.7857201167,47.877642323,25.7357875207,1.11597716294,26.8517646837,79,8,79,49,0,49,97,1983,53.236517434,70.124658323,11.4284012873,16.595605239,35.6183199304,56.6373640959,59.5218098009,-66.2111318423,0.0189206355394,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,43,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290431,202609290432,202609290433,202609290434,10914,10914,10914,9964,9964,0,39.7834188761,62.857971347,53.1297138893,1.62155607767,54.7512699669,104,5,104,75,1,76,124,1994,68.529607575,90.991873036,57.8367774139,46.3330485289,55.9614396705,82.8801185927,76.7297240503,8.19849914881,0.0103240226856,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,44,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290441,202609290442,202609290443,202609290444,10914,10914,10914,9988,9988,0,63.1787918495,104.114327094,83.2138911291,3.41221239017,86.6261035193,172,8,172,136,6,142,190,1997,111.782284651,136.984001704,128.829038768,101.628217613,118.993857805,113.459040877,137.87031411,97.7210633738,0.00415463527049,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,45,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290451,202609290452,202609290453,202609290454,10914,10914,10914,9820,9820,0,36.3135142592,77.169748677,48.5001313781,1.02338467246,49.5235160505,119,8,119,3,0,3,51,1914,20.444529257,37.93647176,80.0784469918,37.9374508558,23.90610881,11.4793749311,7.77073912427,160.539542887,-0.023760207175,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,46,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290461,202609290462,202609290463,202609290464,10914,10914,10914,9873,9873,0,23.9780282632,52.24706254,31.9205116307,0.927592342613,32.8481039733,93,6,93,23,2,25,73,1977,23.524584266,52.261390941,64.6588470268,66.0804829377,36.6164151732,24.5849997515,16.4036289624,145.173314257,-0.0191674887938,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,47,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290471,202609290472,202609290473,202609290474,10914,10914,10914,9798,9798,0,30.4069743063,54.962760061,39.7388960598,1.63167015292,41.3705662127,90,6,93,10,1,11,59,1895,37.724654472,42.575384473,66.0656364051,65.0943196492,70.4746842184,38.232083381,4.1062890117,161.880300824,-0.0209417959799,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,48,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290481,202609290482,202609290483,202609290484,10914,10914,10914,9744,9744,0,16.4077602391,55.383288222,20.7954470184,1.39969298446,22.1951400029,103,7,103,6,2,8,56,1948,13.336250528,41.748178184,37.2339594757,20.0405977556,6.21414869391,8.27284452197,7.31527887191,69.5192016947,-0.00994515478351,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,49,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290491,202609290492,202609290493,202609290494,10914,10914,10914,9799,9799,0,27.8800253989,56.587991598,36.9023041777,1.04149996864,37.9438041463,104,6,105,0,0,0,34,1883,18.032539003,34.801551377,57.7336752293,41.1314440094,24.7403504524,11.0743166883,4.77619180783,129.870266261,-0.0188850130783,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T7200,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,50,30,18,7200,OP_PEAK_DURATION_BASE_S30_I18_T7200,fa845700f6ba5c25800acf918ff5a73e095ca553ec479456066ab0d0c830350d,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290501,202609290502,202609290503,202609290504,10914,10914,10914,9850,9850,0,23.4843677473,55.576706512,30.1375638667,1.73328851205,31.8708523787,86,8,89,69,2,71,119,1991,59.640192719,85.700444414,10.8106787117,22.241239689,45.3670920407,63.8944701012,75.3806017768,-84.5559909429,0.0237212606309,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,1,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290011,202609290012,202609290013,202609290014,5000,5000,5000,396,396,0,6.49290625306,13.110476083,4.87304649721,3.33906578236,8.21211227957,17,12,20,0,5,5,51,65,13.132238727,38.037870674,8.88315897807,10.6273063324,15.7963196565,11.8766656037,7.83442858697,11.6396519647,-0.00282700503644,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,2,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290021,202609290022,202609290023,202609290024,5000,5000,5000,442,442,0,16.2259792912,29.924882175,16.6224102161,3.68338697003,20.3057971861,44,10,49,44,5,49,95,99,36.338157869,72.650665034,27.0360715905,32.002467604,30.3584142009,27.984291031,36.2456557396,19.9246362393,0.0480033057507,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,3,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290031,202609290032,202609290033,202609290034,5000,5000,5000,393,393,0,4.50874232563,11.43180031,3.45909784505,2.33488625097,5.79398409602,18,9,20,0,0,0,46,74,4.11038362,34.877888735,7.5445682175,5.0931272154,4.33411463877,3.676756028,3.0843570275,12.499179801,-0.034455978558,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,4,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290041,202609290042,202609290043,202609290044,5000,5000,5000,410,410,0,5.47799047891,16.252232518,4.40818253872,2.00372246871,6.41190500742,22,8,26,22,4,26,72,94,18.67599601,53.066061901,1.493657374,4.00873223323,6.2000093819,13.0320962921,19.6771750981,-25.1604655544,0.15130133169,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,5,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290051,202609290052,202609290053,202609290054,5000,5000,5000,388,388,0,9.90198127827,17.167022635,8.99146869075,3.35430123128,12.345769922,20,9,24,0,4,4,48,58,17.230674698,37.900644286,12.9618699624,17.2505961055,21.0211913299,19.7230479483,11.0294901385,17.4414699508,-0.00464102601711,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,6,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290061,202609290062,202609290063,202609290064,5000,5000,5000,419,419,0,12.6348849755,26.283397174,12.9494324744,2.75992207018,15.7093545446,34,11,38,25,9,34,80,85,29.18658685,60.215133,17.5764418211,25.2590248906,25.1302624952,29.8552317694,32.753022448,-0.097229414665,0.116497893776,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,7,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290071,202609290072,202609290073,202609290074,5000,5000,5000,408,408,0,8.18612970621,16.003616017,7.43421346696,2.59253029942,10.0267437664,19,8,25,17,5,22,68,87,17.698273862,51.976854747,10.4967189366,14.7108532177,12.4769056202,13.5351323457,19.5630175808,1.43886822789,0.056522921388,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,8,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290081,202609290082,202609290083,202609290084,5000,5000,5000,442,442,0,24.8270753479,42.094837622,28.004164475,4.880092184,32.884256659,52,14,58,37,12,49,95,75,43.755318097,71.462180391,35.7011753818,50.7816533216,51.7029793949,52.0321786881,54.2235082917,20.1669056257,0.127650637288,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,9,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290091,202609290092,202609290093,202609290094,5000,5000,5000,395,395,0,6.75283925259,17.619109628,5.85260295943,2.82948455595,8.68208751538,23,9,25,7,0,7,53,84,6.822790361,40.348805018,21.8186483124,12.1524455443,7.19394517683,3.4367811212,5.35501493373,41.223565403,-0.138809770601,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,10,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290101,202609290102,202609290103,202609290104,5000,5000,5000,394,394,0,5.41652934469,11.518782584,4.96087835438,1.50758753526,6.46846588964,16,7,18,10,7,17,63,84,11.97245395,45.764377073,9.96093078527,12.739354905,11.6951822395,10.112970138,13.4382465441,8.34315185937,0.0144274891689,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,11,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290111,202609290112,202609290113,202609290114,5000,5000,5000,409,409,0,16.012213526,26.431880256,16.8827005971,3.97132307708,20.8540236742,36,12,44,8,11,19,65,70,22.515351049,48.07513206,29.7866948799,29.9425437781,34.3136296663,24.8452354811,21.1442673484,44.7930967507,-0.0746072111999,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,12,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290121,202609290122,202609290123,202609290124,5000,5000,5000,423,423,0,11.1777366074,23.062614714,11.2655975544,2.91127909288,14.1768766473,29,8,33,25,5,30,76,84,24.255310091,57.775908702,13.1583234252,24.8680670808,27.9356219873,23.964261629,28.7028876234,1.08684014057,0.100617743149,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,13,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290131,202609290132,202609290133,202609290134,5000,5000,5000,455,455,0,30.4797561892,49.684902654,36.2524786983,4.22293372759,40.4754124259,63,11,68,55,7,62,108,87,50.218985512,82.370964356,63.002702098,58.4657793328,55.2362289894,54.99058926,62.3558569594,62.3868915904,-0.0158962678331,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,14,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290141,202609290142,202609290143,202609290144,5000,5000,5000,374,374,0,4.7125921912,10.91258883,3.90116878063,1.91199695241,5.81316573304,17,7,19,0,5,5,40,63,8.211295523,33.71948482,3.53711670187,8.11830631963,12.7543540184,8.12898668923,4.82756465913,5.52958346455,0.00863858761378,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,15,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290151,202609290152,202609290153,202609290154,5000,5000,5000,386,386,0,5.14764280164,15.595418248,4.4694383927,1.67140740185,6.14084579455,22,6,24,4,5,9,55,67,17.422638058,42.169131789,5.4649010492,4.7135769836,12.362460688,19.1733487227,12.3588212776,-10.3710874026,0.0941587073193,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,16,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290161,202609290162,202609290163,202609290164,5000,5000,5000,401,401,0,4.31584960415,15.43639758,3.1374725423,1.54678084286,4.68425338516,21,7,26,20,5,25,71,95,18.510201667,53.422708657,4.05007359533,6.7497581277,4.20325205933,9.52513472173,18.5688443608,-15.2402760208,0.106043060417,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,17,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290171,202609290172,202609290173,202609290174,5000,5000,5000,429,429,0,15.4766801884,32.124680416,15.1329309078,4.12704280245,19.2599737103,38,11,46,37,6,43,89,80,34.460825175,66.231252419,16.0261762759,20.1959550187,33.2517787648,37.0441213744,40.2440802866,-19.6105584389,0.217613247924,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,18,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290181,202609290182,202609290183,202609290184,5000,5000,5000,419,419,0,13.2115467791,24.248492644,13.8675454267,2.88535355232,16.752898979,30,8,34,26,5,31,77,77,24.862486227,58.22227247,21.3627495135,27.2921570937,29.0575655079,28.2950723095,28.9161146222,14.9024977344,0.0536988181111,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,19,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290191,202609290192,202609290193,202609290194,5000,5000,5000,445,445,0,14.4708901825,35.265627085,14.5598253281,2.91948668601,17.4793120142,50,9,54,49,5,54,100,101,39.526817618,75.003366816,14.4994315356,20.4882943076,29.7447395017,36.1780857438,45.413350842,-28.8734421506,0.258392100164,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,20,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290201,202609290202,202609290203,202609290204,5000,5000,5000,418,418,0,11.3080206999,20.633620063,11.4173156744,3.01575709748,14.4330727719,27,9,30,18,7,25,71,86,21.889821553,54.73753088,21.2866183039,17.8620986707,15.5352425297,22.0875531612,25.7574964413,10.6303937475,0.0438907025504,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,21,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290211,202609290212,202609290213,202609290214,5000,5000,5000,417,417,0,9.79508022171,25.295962903,10.1403298389,1.42796710871,11.5682969476,35,6,37,35,2,37,83,82,27.263936316,62.625136936,1.5418170298,13.9192338479,23.9913318537,30.0882737456,30.06100142,-34.9852249292,0.244024695594,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S29_I17_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,22,29,17,300,OP_PEAK_DURATION_BASE_S29_I17_T300,9260910fb5a084a4398ce79f428d3bf16f64e0e62cd704c2a3613a8f303f4d85,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290221,202609290222,202609290223,202609290224,5000,5000,5000,410,410,0,9.35203377884,18.35986525,8.64428289115,3.04511758267,11.6894004738,23,9,28,16,6,22,68,83,20.875335062,51.67567051,15.4277561594,14.1683973625,16.5557816304,19.0390927257,23.9335592672,1.4131912448,0.0729410052633,1.02636737075,1.04322193298,RHO_GTE_ONE_FINITE_HORIZON_ONLY,PROHIBITED_RHO_GTE_ONE
