schema_version,study_id,scenario_id,input_sample_id,security_capacity,immigration_capacity,arrival_cutoff_seconds,metric,estimand,n_replications,mean,standard_deviation,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,security_rho_proxy,immigration_rho_proxy,rho_regime,steady_state_claim_status,analysis_role
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,arrival_window_time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.07989467075,0.446138729861,0.0630935442469,49,0.95,0.95310344661,1.20668589489,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,arrival_window_peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,13.74,4.34628624019,0.614657694683,49,0.95,12.5047991175,14.9752008825,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,security_waiting_at_cutoff,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.48,1.61927169318,0.228999598966,49,0.95,0.0198080766057,0.940191923394,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,immigration_waiting_at_cutoff,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.18,0.595561816734,0.0842251598456,49,0.95,0.010743204431,0.349256795569,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,total_waiting_at_cutoff,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.66,1.94422220952,0.274954541697,49,0.95,0.107458161669,1.21254183833,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,46.68,7.50357737812,1.06116608944,49,0.95,44.5475069042,48.8124930958,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,late_arrival_total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.70905702514,1.66725741277,0.235785804511,49,0.95,3.23522771113,4.18288633915,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,34.8057534973,1.76334847275,0.249375132535,49,0.95,34.3046154062,35.3068915884,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,queue_mean_window_50_60,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.22221657894,1.25076440752,0.176884798845,49,0.95,0.866753267358,1.57767989052,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,queue_mean_window_60_70,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.911931963844,0.797810993562,0.112827512731,49,0.95,0.685196588193,1.13866733949,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
