schema_version,study_id,security_capacity,immigration_capacity,shorter_cutoff_seconds,longer_cutoff_seconds,shorter_scenario_id,longer_scenario_id,metric,contrast,n_pairs,mean_increment,standard_deviation,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,300,900,PEAK_DURATION_S30_I18_T300,PEAK_DURATION_S30_I18_T900,cutoff_backlog,LONGER_MINUS_SHORTER,50,6.72,22.5062712349,3.18286740188,49,0.95,0.323788486113,13.1162115139,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,300,900,PEAK_DURATION_S30_I18_T300,PEAK_DURATION_S30_I18_T900,late_arrival_total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,7.52323184102,13.1391795127,1.85816058654,49,0.95,3.78911833971,11.2573453423,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,300,900,PEAK_DURATION_S30_I18_T300,PEAK_DURATION_S30_I18_T900,cohort_clear_time_after_cutoff_seconds,LONGER_MINUS_SHORTER,50,4.689870514,15.3086108125,2.16496450322,49,0.95,0.339211459068,9.04052956893,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,300,900,PEAK_DURATION_S30_I18_T300,PEAK_DURATION_S30_I18_T900,arrival_window_queue_growth_slope_travellers_per_second,LONGER_MINUS_SHORTER,50,-0.0248278523096,0.0988297952142,0.0139766436759,49,0.95,-0.0529149693388,0.00325926471958,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,900,1800,PEAK_DURATION_S30_I18_T900,PEAK_DURATION_S30_I18_T1800,total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,7.64711752406,9.88283773482,1.39764431593,49,0.95,4.83844611645,10.4557889317,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,900,1800,PEAK_DURATION_S30_I18_T900,PEAK_DURATION_S30_I18_T1800,arrival_window_time_weighted_mean_total_waiting_queue,LONGER_MINUS_SHORTER,50,5.35673798198,7.84307211048,1.10917789493,49,0.95,3.12776155075,7.5857144132,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,900,1800,PEAK_DURATION_S30_I18_T900,PEAK_DURATION_S30_I18_T1800,arrival_window_peak_total_waiting_queue,LONGER_MINUS_SHORTER,50,13.62,14.3809539577,2.03377401269,49,0.95,9.53297810618,17.7070218938,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,900,1800,PEAK_DURATION_S30_I18_T900,PEAK_DURATION_S30_I18_T1800,total_waiting_at_cutoff,LONGER_MINUS_SHORTER,50,6.08,20.4748127997,2.89557579484,49,0.95,0.261122585455,11.8988774145,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,900,1800,PEAK_DURATION_S30_I18_T900,PEAK_DURATION_S30_I18_T1800,cutoff_backlog,LONGER_MINUS_SHORTER,50,6.72,21.2363185249,3.00326896727,49,0.95,0.684705052926,12.7552949471,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,900,1800,PEAK_DURATION_S30_I18_T900,PEAK_DURATION_S30_I18_T1800,late_arrival_total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,7.47930353566,14.6625530416,2.07359813704,49,0.95,3.31225206771,11.6463550036,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
